ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1042	"ENSG00000087077.12_2"	"TRIP6"	chr7	+	100465482	100465610	100464759	100465228	100465729	100465855
1043	"ENSG00000087077.12_2"	"TRIP6"	chr7	+	100465532	100465610	100465008	100465228	100465729	100465855
1044	"ENSG00000087077.12_2"	"TRIP6"	chr7	+	100468682	100468799	100468195	100468365	100469164	100469343
1045	"ENSG00000171793.13_1"	"CTPS1"	chr1	+	41473120	41473217	41471722	41471766	41474330	41474386
1046	"ENSG00000198453.12_2"	"ZNF568"	chr19	+	37413487	37413748	37408480	37408550	37416101	37416160
1047	"ENSG00000198453.12_2"	"ZNF568"	chr19	+	37416101	37416160	37408480	37408550	37427647	37427774
1048	"ENSG00000198453.12_2"	"ZNF568"	chr19	+	37422454	37422547	37416101	37416160	37427647	37427726
1049	"ENSG00000198453.12_2"	"ZNF568"	chr19	+	37467228	37467269	37465321	37465368	37482652	37482748
1050	"ENSG00000198453.12_2"	"ZNF568"	chr19	+	37482077	37482201	37465321	37465368	37482652	37482748
1051	"ENSG00000204740.10_2"	"MALRD1"	chr10	+	19678111	19678291	19676456	19676702	19678380	19678538
1052	"ENSG00000204740.10_2"	"MALRD1"	chr10	+	19782165	19782243	19780445	19780574	19787413	19787575
1053	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104151322	104151373	104145645	104145855	104153417	104153548
1054	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104151322	104151373	104145720	104145882	104151974	104152039
1055	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104151322	104151373	104145720	104145882	104153417	104153548
1056	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104153417	104153548	104145645	104145882	104158695	104158762
1057	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104153417	104153548	104145645	104145882	104166991	104167064
1058	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104153417	104153548	104145720	104145855	104166991	104167064
1059	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104158695	104158762	104145734	104145882	104166991	104167064
1060	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104158695	104158762	104153199	104153548	104166991	104167064
1061	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104159889	104159971	104158695	104158762	104166991	104167064
1062	"ENSG00000131100.12_1"	"ATP6V1E1"	chr22	-	18083857	18083947	18082792	18082861	18095577	18095644
1063	"ENSG00000131100.12_1"	"ATP6V1E1"	chr22	-	18101799	18101893	18095976	18096086	18102226	18102292
1064	"ENSG00000131100.12_1"	"ATP6V1E1"	chr22	-	18102226	18102292	18095741	18096086	18111368	18111499
1065	"ENSG00000103249.17_2"	"CLCN7"	chr16	-	1515267	1515339	1511603	1511675	1524834	1525026
1066	"ENSG00000183305.13_2"	"MAGEA2B"	chrX	+	151883335	151883417	151883118	151883171	151883567	151883646
1067	"ENSG00000183305.13_2"	"MAGEA2B"	chrX	+	151883335	151883646	151883135	151883171	151884445	151884565
1068	"ENSG00000183305.13_2"	"MAGEA2B"	chrX	+	151883567	151883646	151883116	151883171	151884445	151884565
1069	"ENSG00000183305.13_2"	"MAGEA2B"	chrX	+	151884445	151884565	151883074	151883171	151885384	151885450
1070	"ENSG00000183305.13_2"	"MAGEA2B"	chrX	+	151885136	151885234	151884445	151884565	151885384	151885450
1071	"ENSG00000110079.16_2"	"MS4A4A"	chr11	+	60050066	60050212	60048128	60048189	60059697	60059857
1072	"ENSG00000110079.16_2"	"MS4A4A"	chr11	+	60057521	60057715	60048157	60048189	60059697	60059857
1073	"ENSG00000110079.16_2"	"MS4A4A"	chr11	+	60064343	60064495	60059697	60059857	60064669	60064798
1074	"ENSG00000110079.16_2"	"MS4A4A"	chr11	+	60070031	60070190	60068473	60068530	60073572	60073674
1075	"ENSG00000224271.5_1"	"RP11-191L9.4"	chr22	+	48082889	48082955	48082551	48082687	48100337	48100496
1076	"ENSG00000111229.15_2"	"ARPC3"	chr12	-	110878116	110878193	110874888	110874957	110883256	110883356
1077	"ENSG00000136541.14_1"	"ERMN"	chr2	-	158180629	158180781	158178250	158178303	158181181	158181274
1078	"ENSG00000136541.14_1"	"ERMN"	chr2	-	158180658	158180781	158178196	158178303	158181181	158181274
1079	"ENSG00000136541.14_1"	"ERMN"	chr2	-	158181642	158181748	158181181	158181274	158181913	158182385
1080	"ENSG00000185800.11_2"	"DMWD"	chr19	-	46287898	46287973	46286266	46287548	46288851	46290129
1081	"ENSG00000078177.13_2"	"N4BP2"	chr4	+	40075074	40075171	40058445	40058650	40103694	40104226
1082	"ENSG00000078177.13_2"	"N4BP2"	chr4	+	40098846	40099189	40075074	40075171	40103694	40104838
1083	"ENSG00000078177.13_2"	"N4BP2"	chr4	+	40101655	40101746	40058532	40058650	40103694	40104838
1084	"ENSG00000078177.13_2"	"N4BP2"	chr4	+	40101655	40101746	40098846	40099189	40103694	40104838
1085	"ENSG00000036549.12_2"	"ZZZ3"	chr1	-	78097534	78099090	78050201	78050340	78105133	78105287
1086	"ENSG00000036549.12_2"	"ZZZ3"	chr1	-	78107068	78107131	78105133	78105287	78107206	78107340
1087	"ENSG00000154864.11_2"	"PIEZO2"	chr18	-	10682100	10682289	10681657	10681750	10689652	10689800
1088	"ENSG00000154864.11_2"	"PIEZO2"	chr18	-	10708272	10708437	10705333	10705744	10714761	10714928
1089	"ENSG00000154864.11_2"	"PIEZO2"	chr18	-	10774003	10774036	10773409	10773627	10780322	10780364
1090	"ENSG00000154864.11_2"	"PIEZO2"	chr18	-	10780322	10780364	10773409	10773627	10784781	10784955
1091	"ENSG00000154864.11_2"	"PIEZO2"	chr18	-	10801387	10801426	10800334	10800473	10803872	10803992
1092	"ENSG00000054392.12_2"	"HHAT"	chr1	+	210522276	210522410	210502249	210502448	210536195	210536263
1093	"ENSG00000054392.12_2"	"HHAT"	chr1	+	210573811	210574006	210560811	210560925	210577807	210578023
1094	"ENSG00000054392.12_2"	"HHAT"	chr1	+	210577807	210578023	210560811	210560925	210591497	210591669
1095	"ENSG00000213742.6_1"	"ZNF337-AS1"	chr20	+	25615364	25615463	25614684	25614806	25626166	25626284
1096	"ENSG00000213742.6_1"	"ZNF337-AS1"	chr20	+	25626166	25626284	25615364	25615463	25654487	25654544
1097	"ENSG00000213742.6_1"	"ZNF337-AS1"	chr20	+	25655532	25655714	25654487	25654643	25657571	25657688
1098	"ENSG00000203878.11_1"	"CHIAP2"	chr1	+	111823145	111823175	111822680	111822706	111824172	111824374
1099	"ENSG00000203878.11_1"	"CHIAP2"	chr1	+	111826686	111826871	111825907	111826031	111827367	111827487
1100	"ENSG00000101255.10_2"	"TRIB3"	chr20	+	363076	363270	361940	362144	368654	368945
1101	"ENSG00000139684.13_2"	"ESD"	chr13	-	47359783	47359854	47358386	47358485	47361155	47361244
1102	"ENSG00000139684.13_2"	"ESD"	chr13	-	47364731	47364796	47361155	47361244	47365480	47365555
1103	"ENSG00000167881.10"	"SRP68"	chr17	-	74063297	74063411	74060056	74060252	74066458	74066517
1104	"ENSG00000006607.13_2"	"FARP2"	chr2	+	242326569	242326727	242312496	242312705	242343242	242343317
1105	"ENSG00000006607.13_2"	"FARP2"	chr2	+	242334857	242334873	242312498	242312705	242343242	242343347
1106	"ENSG00000006607.13_2"	"FARP2"	chr2	+	242344213	242344256	242343242	242343347	242344670	242344817
1107	"ENSG00000006607.13_2"	"FARP2"	chr2	+	242432707	242432859	242432343	242432451	242433422	242434255
1108	"ENSG00000198961.9_1"	"PJA2"	chr5	-	108726338	108726459	108719096	108719221	108745542	108745695
1109	"ENSG00000243678.11_2"	"NME2"	chr17	+	49247297	49247410	49245379	49245704	49248847	49248974
1110	"ENSG00000240541.2_1"	"TM4SF1-AS1"	chr3	+	149102779	149102956	149096005	149096102	149104154	149104368
1111	"ENSG00000186007.9_2"	"LEMD1"	chr1	-	205353415	205353492	205350505	205350984	205389582	205389702
1112	"ENSG00000186007.9_2"	"LEMD1"	chr1	-	205385359	205385424	205353415	205353492	205389582	205389702
1113	"ENSG00000186007.9_2"	"LEMD1"	chr1	-	205388357	205388480	205350505	205350984	205389582	205389702
1114	"ENSG00000186007.9_2"	"LEMD1"	chr1	-	205388357	205388480	205385359	205385424	205389582	205389702
1115	"ENSG00000132122.11_2"	"SPATA6"	chr1	-	48858926	48858972	48850980	48851021	48860938	48861026
1116	"ENSG00000132122.11_2"	"SPATA6"	chr1	-	48878781	48878823	48877135	48877260	48917223	48917272
1117	"ENSG00000132122.11_2"	"SPATA6"	chr1	-	48878781	48878823	48877158	48877276	48917223	48917272
1118	"ENSG00000132122.11_2"	"SPATA6"	chr1	-	48902004	48902095	48878781	48878823	48917223	48917258
1119	"ENSG00000132122.11_2"	"SPATA6"	chr1	-	48917223	48917272	48878781	48878823	48918665	48918803
1120	"ENSG00000122477.12_1"	"LRRC39"	chr1	-	100614921	100614991	100614004	100614653	100617940	100618080
1121	"ENSG00000175664.9_1"	"TEX26"	chr13	+	31526796	31526962	31513830	31513915	31531009	31531166
1122	"ENSG00000142208.15_2"	"AKT1"	chr14	-	105238058	105238153	105237081	105237184	105238701	105238789
1123	"ENSG00000142208.15_2"	"AKT1"	chr14	-	105259463	105259547	105258934	105259059	105261820	105262088
1124	"ENSG00000142208.15_2"	"AKT1"	chr14	-	105259463	105259641	105258934	105259059	105261820	105261841
1125	"ENSG00000133872.13_2"	"SARAF"	chr8	-	29931392	29931544	29927389	29927575	29940362	29940590
1126	"ENSG00000133872.13_2"	"SARAF"	chr8	-	29931392	29931567	29927157	29927575	29940362	29940640
1127	"ENSG00000133872.13_2"	"SARAF"	chr8	-	29931392	29931571	29927157	29927575	29940362	29940464
1128	"ENSG00000133872.13_2"	"SARAF"	chr8	-	29935727	29935772	29931394	29931571	29940362	29940559
1129	"ENSG00000112701.17_2"	"SENP6"	chr6	+	76332466	76332574	76331247	76331341	76333615	76333676
1130	"ENSG00000112701.17_2"	"SENP6"	chr6	+	76350399	76350420	76344422	76344527	76357446	76357517
1131	"ENSG00000112701.17_2"	"SENP6"	chr6	+	76350402	76350420	76344422	76344527	76357446	76357517
1132	"ENSG00000112701.17_2"	"SENP6"	chr6	+	76412360	76412788	76407140	76407233	76419242	76419346
1133	"ENSG00000065665.20_2"	"SEC61A2"	chr10	+	12178103	12178169	12175239	12175307	12185115	12185194
1134	"ENSG00000065665.20_2"	"SEC61A2"	chr10	+	12184431	12184564	12178103	12178169	12185115	12185194
1135	"ENSG00000065665.20_2"	"SEC61A2"	chr10	+	12191850	12191960	12191593	12191725	12198905	12199066
1136	"ENSG00000065665.20_2"	"SEC61A2"	chr10	+	12197776	12197930	12191850	12191960	12198905	12199066
1137	"ENSG00000065665.20_2"	"SEC61A2"	chr10	+	12198905	12199066	12191850	12191960	12199906	12199962
1138	"ENSG00000065665.20_2"	"SEC61A2"	chr10	+	12199906	12200104	12198905	12199066	12202928	12203120
1139	"ENSG00000065665.20_2"	"SEC61A2"	chr10	+	12202928	12203120	12198905	12199066	12204211	12204288
1140	"ENSG00000065665.20_2"	"SEC61A2"	chr10	+	12209751	12209892	12204211	12204288	12211256	12211960
1141	"ENSG00000125835.18_2"	"SNRPB"	chr20	-	2447837	2447961	2446353	2446465	2448252	2448404
1142	"ENSG00000205456.11_2"	"TP53TG3D"	chr16	+	32265714	32266004	32265141	32265308	32266211	32266256
1143	"ENSG00000134046.11_1"	"MBD2"	chr18	-	51714083	51714207	51692445	51692536	51715243	51715381
1144	"ENSG00000172460.14_1"	"PRSS30P"	chr16	-	2891573	2891600	2891163	2891329	2891680	2891772
1145	"ENSG00000273611.4_2"	"ZNHIT3"	chr17	+	34842778	34842810	34842478	34842629	34848656	34848743
1146	"ENSG00000273611.4_2"	"ZNHIT3"	chr17	+	34842778	34842810	34842478	34842629	34848661	34848743
1147	"ENSG00000104064.16_1"	"GABPB1"	chr15	-	50574475	50574588	50570738	50570981	50578264	50578380
1148	"ENSG00000104064.16_1"	"GABPB1"	chr15	-	50595125	50595320	50593417	50593565	50596162	50596330
1149	"ENSG00000104064.16_1"	"GABPB1"	chr15	-	50601887	50601995	50596162	50596330	50647181	50647350
1150	"ENSG00000104064.16_1"	"GABPB1"	chr15	-	50606612	50606867	50601887	50601995	50647181	50647388
1151	"ENSG00000104064.16_1"	"GABPB1"	chr15	-	50638568	50638592	50601887	50601995	50647181	50647399
1152	"ENSG00000146373.16_2"	"RNF217"	chr6	+	125292646	125292744	125284453	125284572	125366356	125366590
1153	"ENSG00000146373.16_2"	"RNF217"	chr6	+	125327221	125327323	125317720	125317801	125330319	125330428
1154	"ENSG00000146373.16_2"	"RNF217"	chr6	+	125330319	125330428	125317720	125317801	125366356	125366590
1155	"ENSG00000146373.16_2"	"RNF217"	chr6	+	125369297	125369405	125367752	125367807	125379087	125379252
1156	"ENSG00000146373.16_2"	"RNF217"	chr6	+	125403594	125403709	125402581	125402653	125404009	125404661
1157	"ENSG00000196782.12_1"	"MAML3"	chr4	-	140810510	140812121	140651569	140651821	141074013	141075338
1158	"ENSG00000109458.8_2"	"GAB1"	chr4	+	144338585	144338703	144336661	144336924	144354643	144354833
1159	"ENSG00000109458.8_2"	"GAB1"	chr4	+	144355240	144355321	144354643	144354869	144359151	144359194
1160	"ENSG00000109458.8_2"	"GAB1"	chr4	+	144378832	144378922	144361231	144361535	144380537	144380582
1161	"ENSG00000125991.18_2"	"ERGIC3"	chr20	+	34131409	34131553	34130570	34130690	34135162	34135222
1162	"ENSG00000125991.18_2"	"ERGIC3"	chr20	+	34136916	34136961	34136560	34136618	34142814	34142846
1163	"ENSG00000125991.18_2"	"ERGIC3"	chr20	+	34142142	34142157	34136560	34136618	34142814	34142846
1164	"ENSG00000125991.18_2"	"ERGIC3"	chr20	+	34143803	34143900	34142627	34142846	34143977	34144033
1165	"ENSG00000166166.12_1"	"TRMT61A"	chr14	+	103996286	103996646	103995520	103995598	103998918	103999185
1166	"ENSG00000178691.10_1"	"SUZ12"	chr17	+	30274635	30274704	30267440	30267505	30293165	30293215
1167	"ENSG00000178691.10_1"	"SUZ12"	chr17	+	30310017	30310123	30303539	30303633	30315338	30315516
1168	"ENSG00000169609.13_1"	"C15orf40"	chr15	-	83677299	83677427	83657714	83657909	83678988	83679115
1169	"ENSG00000228408.6_2"	"RP1-111D6.3"	chr6	+	149551067	149551131	149539758	149539912	149564864	149566690
1170	"ENSG00000137760.14_1"	"ALKBH8"	chr11	-	107420478	107420549	107403025	107403132	107422533	107422638
1171	"ENSG00000137843.11_2"	"PAK6"	chr15	+	40532799	40532882	40530959	40531336	40545378	40545490
1172	"ENSG00000137843.11_2"	"PAK6"	chr15	+	40549043	40549287	40545378	40545490	40555999	40556120
1173	"ENSG00000137843.11_2"	"PAK6"	chr15	+	40555999	40556120	40545378	40545490	40556981	40557028
1174	"ENSG00000137843.11_2"	"PAK6"	chr15	+	40556004	40556120	40545378	40545490	40556981	40557181
1175	"ENSG00000137843.11_2"	"PAK6"	chr15	+	40566342	40566477	40565751	40565877	40568127	40568306
1176	"ENSG00000244509.3_1"	"APOBEC3C"	chr22	+	39411599	39411756	39410087	39410384	39413770	39414050
1177	"ENSG00000253537.2_2"	"PCDHGA7"	chr5	+	140884959	140885048	140874373	140874432	140890513	140892546
1178	"ENSG00000189058.8_2"	"APOD"	chr3	-	195303932	195304054	195300720	195300842	195306209	195306366
1179	"ENSG00000189058.8_2"	"APOD"	chr3	-	195309487	195309610	195306209	195306366	195310748	195310811
1180	"ENSG00000189058.8_2"	"APOD"	chr3	-	195309937	195310073	195306209	195306366	195310748	195310811
1181	"ENSG00000183753.10_1"	"BPY2"	chrY	+	25140627	25140745	25138449	25138568	25143598	25143704
1182	"ENSG00000105701.15_2"	"FKBP8"	chr19	-	18644079	18644157	18643473	18643605	18648410	18648514
1183	"ENSG00000105701.15_2"	"FKBP8"	chr19	-	18650360	18650530	18650180	18650269	18652488	18652805
1184	"ENSG00000148358.19_1"	"GPR107"	chr9	+	132872648	132872705	132869774	132869818	132887193	132887243
1185	"ENSG00000148358.19_1"	"GPR107"	chr9	+	132876855	132876942	132872648	132872705	132887193	132887243
1186	"ENSG00000162642.13_1"	"C1orf52"	chr1	-	85724617	85724744	85724206	85724405	85725040	85725316
1187	"ENSG00000125458.6_2"	"NT5C"	chr17	-	73126847	73126962	73126319	73126737	73127139	73127200
1188	"ENSG00000125458.6_2"	"NT5C"	chr17	-	73126847	73126962	73126567	73126732	73127139	73127200
1189	"ENSG00000007384.15_1"	"RHBDF1"	chr16	-	114330	114435	113740	113798	114696	114827
1190	"ENSG00000134297.6_1"	"PLEKHA8P1"	chr12	-	45584576	45584744	45570209	45570216	45609722	45609824
1191	"ENSG00000204178.9_1"	"TMEM57"	chr1	+	25783143	25783322	25780749	25780873	25784881	25785383
1192	"ENSG00000075223.13_1"	"SEMA3C"	chr7	-	80535144	80535232	80457900	80458061	80545994	80546135
1193	"ENSG00000187838.16_2"	"TMEM256-PLSCR3"	chr17	-	7296462	7296683	7296109	7296271	7296785	7296801
1194	"ENSG00000187838.16_2"	"TMEM256-PLSCR3"	chr17	-	7296919	7297155	7296785	7296828	7297422	7297478
1195	"ENSG00000173175.14_2"	"ADCY5"	chr3	-	123015826	123015901	123014930	123015063	123016199	123016229
1196	"ENSG00000173175.14_2"	"ADCY5"	chr3	-	123036866	123036964	123033081	123033169	123038520	123038665
1197	"ENSG00000173175.14_2"	"ADCY5"	chr3	-	123086751	123086893	123071278	123071428	123137627	123138056
1198	"ENSG00000154930.14_1"	"ACSS1"	chr20	-	24993447	24993575	24993236	24993300	24994171	24994298
1199	"ENSG00000116675.15_1"	"DNAJC6"	chr1	+	65811293	65811406	65720144	65720332	65830317	65830444
1200	"ENSG00000116675.15_1"	"DNAJC6"	chr1	+	65811293	65811406	65730376	65730615	65830317	65830444
1201	"ENSG00000116675.15_1"	"DNAJC6"	chr1	+	65811293	65811406	65775227	65775621	65830317	65830444
1202	"ENSG00000123091.4_1"	"RNF11"	chr1	+	51735627	51735797	51701942	51702551	51736822	51739127
1203	"ENSG00000148482.11_2"	"SLC39A12"	chr10	+	18242119	18242466	18240767	18240954	18250509	18250791
1204	"ENSG00000148482.11_2"	"SLC39A12"	chr10	+	18282109	18282220	18280079	18280232	18284584	18284651
1205	"ENSG00000148482.11_2"	"SLC39A12"	chr10	+	18282112	18282220	18280079	18280232	18284584	18284651
1206	"ENSG00000137757.10_1"	"CASP5"	chr11	-	104865915	104865980	104864961	104865074	104866466	104866569
1207	"ENSG00000137757.10_1"	"CASP5"	chr11	-	104874000	104874110	104872754	104872928	104877809	104878061
1208	"ENSG00000137757.10_1"	"CASP5"	chr11	-	104877809	104878061	104874000	104874110	104893856	104893863
1209	"ENSG00000137757.10_1"	"CASP5"	chr11	-	104879533	104879707	104877809	104878061	104893856	104893863
1210	"ENSG00000137757.10_1"	"CASP5"	chr11	-	104879533	104879746	104877809	104878061	104893856	104893863
1211	"ENSG00000137757.10_1"	"CASP5"	chr11	-	104879533	104879780	104877809	104878061	104893856	104893870
1212	"ENSG00000251018.2_1"	"HMMR-AS1"	chr5	-	162916256	162916389	162910181	162910278	162920448	162920555
1213	"ENSG00000170876.7_2"	"TMEM43"	chr3	+	14170354	14170585	14166514	14166705	14170911	14171061
1214	"ENSG00000160194.17_1"	"NDUFV3"	chr21	+	44317036	44317157	44313374	44313491	44323291	44324386
1215	"ENSG00000160194.17_1"	"NDUFV3"	chr21	+	44323291	44324386	44317036	44317157	44328973	44329215
1216	"ENSG00000021300.13_2"	"PLEKHB1"	chr11	+	73358433	73358574	73357623	73357671	73360056	73360132
1217	"ENSG00000021300.13_2"	"PLEKHB1"	chr11	+	73359230	73359323	73358699	73358783	73360056	73360132
1218	"ENSG00000021300.13_2"	"PLEKHB1"	chr11	+	73361576	73361750	73360056	73360132	73362832	73362935
1219	"ENSG00000021300.13_2"	"PLEKHB1"	chr11	+	73361597	73361750	73359734	73360132	73362832	73362896
1220	"ENSG00000021300.13_2"	"PLEKHB1"	chr11	+	73362465	73362614	73361597	73361750	73362832	73362924
1221	"ENSG00000021300.13_2"	"PLEKHB1"	chr11	+	73364414	73364506	73364019	73364059	73371797	73371811
1222	"ENSG00000021300.13_2"	"PLEKHB1"	chr11	+	73366847	73366952	73364019	73364059	73371797	73371801
1223	"ENSG00000145194.17_1"	"ECE2"	chr3	+	183994268	183994355	183993803	183993980	183994679	183994815
1224	"ENSG00000145194.17_1"	"ECE2"	chr3	+	183994268	183994493	183993822	183993980	183994679	183994815
1225	"ENSG00000145194.17_1"	"ECE2"	chr3	+	183996279	183996345	183995954	183996101	184001572	184001761
1226	"ENSG00000145194.17_1"	"ECE2"	chr3	+	184008344	184008455	184008042	184008146	184008580	184008648
1227	"ENSG00000184313.19_2"	"MROH7"	chr1	+	55131281	55131475	55130839	55130913	55134526	55134610
1228	"ENSG00000184313.19_2"	"MROH7"	chr1	+	55136169	55136249	55134526	55134610	55136472	55136501
1229	"ENSG00000184313.19_2"	"MROH7"	chr1	+	55145563	55145718	55144935	55145112	55148328	55148467
1230	"ENSG00000184313.19_2"	"MROH7"	chr1	+	55148328	55148467	55145563	55145718	55151930	55152121
1231	"ENSG00000184313.19_2"	"MROH7"	chr1	+	55151930	55152121	55148328	55148467	55158096	55158234
1232	"ENSG00000184313.19_2"	"MROH7"	chr1	+	55161368	55161528	55161048	55161163	55163325	55163363
1233	"ENSG00000012504.13_1"	"NR1H4"	chr12	+	100893630	100893802	100887078	100887180	100899352	100899574
1234	"ENSG00000012504.13_1"	"NR1H4"	chr12	+	100926235	100926376	100904555	100904921	100928667	100928801
1235	"ENSG00000012504.13_1"	"NR1H4"	chr12	+	100926235	100926388	100904555	100904921	100928667	100928801
1236	"ENSG00000078295.16_2"	"ADCY2"	chr5	+	7690803	7690952	7626279	7626429	7695864	7695929
1237	"ENSG00000078295.16_2"	"ADCY2"	chr5	+	7757561	7757699	7743780	7743865	7766799	7766919
1238	"ENSG00000182095.14_2"	"TNRC18"	chr7	-	5369567	5369600	5364726	5364879	5372252	5372509
1239	"ENSG00000182095.14_2"	"TNRC18"	chr7	-	5401224	5401353	5399028	5399200	5401527	5401664
1240	"ENSG00000133392.17_2"	"MYH11"	chr16	-	15802659	15802698	15797028	15797980	15808765	15808938
1241	"ENSG00000133392.17_2"	"MYH11"	chr16	-	15878554	15878575	15876241	15876334	15880486	15880589
1242	"ENSG00000143799.12_1"	"PARP1"	chr1	-	226580617	226580681	226579958	226580015	226589914	226590080
1243	"ENSG00000001631.15_2"	"KRIT1"	chr7	-	91855033	91855141	91852135	91852292	91855839	91855996
1244	"ENSG00000001631.15_2"	"KRIT1"	chr7	-	91863762	91863906	91855839	91855996	91864121	91864237
1245	"ENSG00000001631.15_2"	"KRIT1"	chr7	-	91873315	91873463	91871347	91871451	91874215	91874448
1246	"ENSG00000001631.15_2"	"KRIT1"	chr7	-	91874215	91874485	91871347	91871451	91874740	91874909
1247	"ENSG00000001631.15_2"	"KRIT1"	chr7	-	91874740	91874909	91874215	91874485	91875103	91875234
1248	"ENSG00000001631.15_2"	"KRIT1"	chr7	-	91874740	91874909	91874215	91874485	91875219	91875373
1249	"ENSG00000242875.6_1"	"RBMY1B"	chrY	+	23678942	23679120	23675819	23675923	23681035	23681188
1250	"ENSG00000242875.6_1"	"RBMY1B"	chrY	+	23686397	23686508	23685365	23685476	23686595	23686684
1251	"ENSG00000164169.12_1"	"PRMT9"	chr4	-	148601473	148601622	148594788	148595025	148604949	148605381
1252	"ENSG00000105327.16_2"	"BBC3"	chr19	-	47729820	47730011	47724080	47725175	47735771	47736023
1253	"ENSG00000105327.16_2"	"BBC3"	chr19	-	47731414	47731703	47729820	47730011	47735771	47736023
1254	"ENSG00000125848.9_1"	"FLRT3"	chr20	-	14309779	14309973	14304640	14308204	14318049	14318262
1255	"ENSG00000254081.1_1"	"LINC01299"	chr8	-	66442810	66442844	66439242	66439820	66443649	66445359
1256	"ENSG00000172765.16_2"	"TMCC1"	chr3	-	129576092	129576248	129551616	129551669	129585852	129585941
1257	"ENSG00000172765.16_2"	"TMCC1"	chr3	-	129576092	129576248	129551616	129551669	129599151	129599402
1258	"ENSG00000172765.16_2"	"TMCC1"	chr3	-	129579782	129579855	129576202	129576248	129599151	129599402
1259	"ENSG00000172765.16_2"	"TMCC1"	chr3	-	129585852	129585941	129551600	129551669	129599151	129599402
1260	"ENSG00000172765.16_2"	"TMCC1"	chr3	-	129585852	129585941	129576092	129576248	129599151	129599402
1261	"ENSG00000172765.16_2"	"TMCC1"	chr3	-	129599151	129599402	129551616	129551669	129612336	129612375
1262	"ENSG00000145526.11_2"	"CDH18"	chr5	-	19848159	19848320	19839247	19839351	19981168	19981287
1263	"ENSG00000145526.11_2"	"CDH18"	chr5	-	19878140	19878199	19839080	19839351	19981168	19981287
1264	"ENSG00000145526.11_2"	"CDH18"	chr5	-	19981168	19981287	19838867	19839351	19988194	19988294
1265	"ENSG00000213865.7_2"	"C8orf44"	chr8	+	67588979	67589137	67579886	67579936	67589876	67590189
1266	"ENSG00000213865.7_2"	"C8orf44"	chr8	+	67589876	67590189	67579852	67579936	67590453	67590530
1267	"ENSG00000213865.7_2"	"C8orf44"	chr8	+	67589876	67590189	67579852	67579936	67591955	67593235
1268	"ENSG00000213865.7_2"	"C8orf44"	chr8	+	67592627	67592693	67591773	67592259	67597615	67597795
1269	"ENSG00000185745.9_1"	"IFIT1"	chr10	+	91152863	91153098	91152302	91152474	91162037	91166243
1270	"ENSG00000108587.15_2"	"GOSR1"	chr17	+	28809917	28810074	28808160	28808281	28811231	28811319
1271	"ENSG00000108587.15_2"	"GOSR1"	chr17	+	28822443	28822600	28819696	28819771	28837897	28837927
1272	"ENSG00000108587.15_2"	"GOSR1"	chr17	+	28837897	28837927	28819696	28819771	28846956	28847039
1273	"ENSG00000166068.12_2"	"SPRED1"	chr15	+	38560374	38560438	38545381	38545418	38591573	38591748
1274	"ENSG00000239322.1_2"	"ATP6V1B1-AS1"	chr2	-	71174663	71174801	71168956	71169563	71175356	71175740
1275	"ENSG00000166949.15_2"	"SMAD3"	chr15	+	67477064	67477202	67473578	67473791	67479702	67479847
1276	"ENSG00000166949.15_2"	"SMAD3"	chr15	+	67479357	67479468	67477112	67477202	67479702	67479847
1277	"ENSG00000142687.17_2"	"KIAA0319L"	chr1	-	35936463	35936561	35932208	35932296	35940405	35940507
1278	"ENSG00000142687.17_2"	"KIAA0319L"	chr1	-	35940405	35940507	35936463	35936561	35944566	35944813
1279	"ENSG00000142687.17_2"	"KIAA0319L"	chr1	-	35972212	35972736	35944566	35944813	36019950	36020120
1280	"ENSG00000142687.17_2"	"KIAA0319L"	chr1	-	36019950	36020120	35972212	35972736	36023150	36023204
1281	"ENSG00000182087.12_2"	"TMEM259"	chr19	-	1010989	1011094	1009646	1010894	1011365	1011498
1282	"ENSG00000182087.12_2"	"TMEM259"	chr19	-	1011094	1011194	1009646	1010894	1011365	1011498
1283	"ENSG00000171703.16_2"	"TCEA2"	chr20	+	62695244	62695302	62694589	62694737	62697828	62697891
1284	"ENSG00000113763.10_2"	"UNC5A"	chr5	+	176296614	176296782	176295784	176295965	176297370	176297535
1285	"ENSG00000112245.9_1"	"PTP4A1"	chr6	+	64289161	64289236	64288802	64288933	64289961	64291367
1286	"ENSG00000164011.17_1"	"ZNF691"	chr1	+	43314961	43315084	43312243	43312328	43316620	43318148
1287	"ENSG00000164011.17_1"	"ZNF691"	chr1	+	43315235	43315413	43314961	43315084	43316620	43318144
1288	"ENSG00000164011.17_1"	"ZNF691"	chr1	+	43316329	43316414	43315235	43315413	43316620	43318148
1289	"ENSG00000108848.15_2"	"LUC7L3"	chr17	+	48800024	48800106	48797007	48797192	48814320	48814387
