ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1137	"ENSG00000168237.17_1"	"GLYCTK"	chr3	+	52324975	52325938	52324975	52325127	52325760	52325938
1138	"ENSG00000168237.17_1"	"GLYCTK"	chr3	+	52324975	52325938	52324975	52325127	52325762	52325938
1139	"ENSG00000168237.17_1"	"GLYCTK"	chr3	+	52326275	52327491	52326275	52327190	52327322	52327491
1140	"ENSG00000062822.12_2"	"POLD1"	chr19	+	50905255	50905630	50905255	50905381	50905461	50905630
1141	"ENSG00000062822.12_2"	"POLD1"	chr19	+	50918980	50919785	50918980	50919083	50919652	50919785
1142	"ENSG00000144369.12_1"	"FAM171B"	chr2	+	187611818	187611977	187611818	187611964	187611966	187611977
1143	"ENSG00000101557.14_2"	"USP14"	chr18	+	209970	210493	209970	210031	210385	210493
1144	"ENSG00000010327.10_1"	"STAB1"	chr3	+	52553279	52553580	52553279	52553420	52553520	52553580
1145	"ENSG00000010327.10_1"	"STAB1"	chr3	+	52553520	52554136	52553520	52553580	52553959	52554136
1146	"ENSG00000010327.10_1"	"STAB1"	chr3	+	52553959	52554306	52553959	52554136	52554219	52554306
1147	"ENSG00000010327.10_1"	"STAB1"	chr3	+	52554657	52555021	52554657	52554714	52554819	52555021
1148	"ENSG00000010327.10_1"	"STAB1"	chr3	+	52555611	52555967	52555611	52555716	52555859	52555967
1149	"ENSG00000010327.10_1"	"STAB1"	chr3	+	52557442	52557772	52557442	52557592	52557667	52557772
1150	"ENSG00000174744.13_2"	"BRMS1"	chr11	-	66105713	66106256	66105713	66105753	66106191	66106256
1151	"ENSG00000174744.13_2"	"BRMS1"	chr11	-	66108244	66108517	66108244	66108341	66108437	66108517
1152	"ENSG00000174744.13_2"	"BRMS1"	chr11	-	66108244	66108804	66108244	66108517	66108676	66108804
1153	"ENSG00000167751.12_1"	"KLK2"	chr19	+	51379727	51380264	51379727	51380014	51380127	51380264
1154	"ENSG00000104783.11_1"	"KCNN4"	chr19	-	44270684	44271859	44270684	44271241	44271691	44271859
1155	"ENSG00000104783.11_1"	"KCNN4"	chr19	-	44273114	44273712	44273114	44273184	44273484	44273712
1156	"ENSG00000104783.11_1"	"KCNN4"	chr19	-	44273114	44273712	44273114	44273184	44273593	44273712
1157	"ENSG00000104783.11_1"	"KCNN4"	chr19	-	44278343	44278771	44278343	44278501	44278712	44278771
1158	"ENSG00000166743.9_2"	"ACSM1"	chr16	-	20648060	20648773	20648060	20648162	20648692	20648773
1159	"ENSG00000198305.6"	"SPDYE8P"	chr7	-	72492809	72493053	72492809	72492889	72492955	72493053
1160	"ENSG00000163431.12_2"	"LMOD1"	chr1	-	201868364	201869879	201868364	201868556	201869465	201869879
1161	"ENSG00000197816.13_2"	"CCDC180"	chr9	+	100070017	100070414	100070017	100070088	100070264	100070414
1162	"ENSG00000134107.4_1"	"BHLHE40"	chr3	+	5021646	5022093	5021646	5021716	5021985	5022093
1163	"ENSG00000130988.12_1"	"RGN"	chrX	+	46939715	46940706	46939715	46940335	46940528	46940706
1164	"ENSG00000131899.10_1"	"LLGL1"	chr17	+	18138783	18140074	18138783	18138851	18139920	18140074
1165	"ENSG00000131899.10_1"	"LLGL1"	chr17	+	18140148	18141087	18140148	18140253	18140794	18141087
1166	"ENSG00000133106.14_2"	"EPSTI1"	chr13	-	43543229	43544806	43543229	43543313	43544747	43544806
1167	"ENSG00000221968.8_2"	"FADS3"	chr11	-	61643830	61644435	61643830	61643927	61644337	61644435
1168	"ENSG00000114062.18_2"	"UBE3A"	chr15	-	25578874	25585375	25578874	25584404	25585231	25585375
1169	"ENSG00000188878.18_2"	"FBF1"	chr17	-	73909993	73910379	73909993	73910131	73910202	73910379
1170	"ENSG00000188878.18_2"	"FBF1"	chr17	-	73910202	73911013	73910202	73910376	73910827	73911013
1171	"ENSG00000188878.18_2"	"FBF1"	chr17	-	73910202	73911013	73910202	73910379	73910827	73911013
1172	"ENSG00000188878.18_2"	"FBF1"	chr17	-	73910202	73911013	73910202	73910373	73910910	73911013
1173	"ENSG00000188878.18_2"	"FBF1"	chr17	-	73916087	73916510	73916087	73916188	73916354	73916510
1174	"ENSG00000143257.11_1"	"NR1I3"	chr1	-	161200602	161201035	161200602	161200708	161200906	161201035
1175	"ENSG00000143257.11_1"	"NR1I3"	chr1	-	161200602	161201035	161200602	161200723	161200906	161201035
1176	"ENSG00000115266.11_2"	"APC2"	chr19	+	1456851	1458059	1456851	1457242	1457963	1458059
1177	"ENSG00000118492.16_2"	"ADGB"	chr6	+	147045321	147047333	147045321	147045463	147047218	147047333
1178	"ENSG00000156508.17_2"	"EEF1A1"	chr6	-	74227752	74228333	74227752	74227987	74228076	74228333
1179	"ENSG00000156508.17_2"	"EEF1A1"	chr6	-	74228654	74228951	74228654	74228787	74228850	74228951
1180	"ENSG00000156508.17_2"	"EEF1A1"	chr6	-	74228654	74229239	74228654	74228951	74229059	74229239
1181	"ENSG00000125409.12_2"	"TEKT3"	chr17	-	15234323	15234931	15234323	15234642	15234893	15234931
1182	"ENSG00000104774.12_2"	"MAN2B1"	chr19	-	12766507	12767501	12766507	12766676	12767384	12767501
1183	"ENSG00000104774.12_2"	"MAN2B1"	chr19	-	12766507	12767501	12766507	12766693	12767384	12767501
1184	"ENSG00000089041.16_2"	"P2RX7"	chr12	+	121614949	121615249	121614949	121615015	121615099	121615249
1185	"ENSG00000237435.9_1"	"RP11-147C23.1"	chr1	+	96457581	96458065	96457581	96457678	96457958	96458065
1186	"ENSG00000237435.9_1"	"RP11-147C23.1"	chr1	+	96457581	96458065	96457581	96457794	96457958	96458065
1187	"ENSG00000119707.13_2"	"RBM25"	chr14	+	73566374	73570186	73566374	73566458	73569899	73570186
1188	"ENSG00000119707.13_2"	"RBM25"	chr14	+	73577538	73578510	73577538	73577863	73578235	73578510
1189	"ENSG00000265241.6_2"	"RBM8A"	chr1	+	145508015	145508284	145508015	145508075	145508206	145508284
1190	"ENSG00000265241.6_2"	"RBM8A"	chr1	+	145508015	145508284	145508015	145508075	145508209	145508284
1191	"ENSG00000265241.6_2"	"RBM8A"	chr1	+	145508015	145508611	145508015	145508284	145508474	145508611
1192	"ENSG00000175166.16_2"	"PSMD2"	chr3	+	184021107	184021537	184021107	184021254	184021430	184021537
1193	"ENSG00000150776.17_1"	"C11orf57"	chr11	+	111945039	111945640	111945039	111945082	111945610	111945640
1194	"ENSG00000105443.13_2"	"CYTH2"	chr19	+	48978094	48981402	48978094	48978206	48981322	48981402
1195	"ENSG00000105443.13_2"	"CYTH2"	chr19	+	48978094	48981402	48978094	48978206	48981325	48981402
1196	"ENSG00000105443.13_2"	"CYTH2"	chr19	+	48978094	48981402	48978094	48978210	48981325	48981402
1197	"ENSG00000125755.18_2"	"SYMPK"	chr19	-	46331094	46332463	46331094	46331176	46332227	46332463
1198	"ENSG00000125755.18_2"	"SYMPK"	chr19	-	46331094	46332463	46331094	46331176	46332312	46332463
1199	"ENSG00000125755.18_2"	"SYMPK"	chr19	-	46357432	46357765	46357432	46357498	46357648	46357765
1200	"ENSG00000197381.15_2"	"ADARB1"	chr21	+	46641932	46646475	46641932	46642022	46645461	46646475
1201	"ENSG00000197381.15_2"	"ADARB1"	chr21	+	46641932	46646475	46641932	46643492	46645461	46646475
1202	"ENSG00000179766.18_2"	"ATP8B5P"	chr9	+	35438725	35440450	35438725	35438825	35440388	35440450
1203	"ENSG00000127580.15_2"	"WDR24"	chr16	-	735868	736186	735868	735990	736067	736186
1204	"ENSG00000104714.13_2"	"ERICH1"	chr8	-	575674	577238	575674	575968	577002	577238
1205	"ENSG00000130787.13_1"	"HIP1R"	chr12	+	123344593	123344757	123344593	123344624	123344694	123344757
1206	"ENSG00000130787.13_1"	"HIP1R"	chr12	+	123344969	123345331	123344969	123345070	123345225	123345331
1207	"ENSG00000183426.16_2"	"NPIPA1"	chr16	+	15029016	15029254	15029016	15029133	15029201	15029254
1208	"ENSG00000073756.11_1"	"PTGS2"	chr1	-	186645029	186645845	186645029	186645316	186645598	186645845
1209	"ENSG00000184675.9_1"	"AMER1"	chrX	-	63404996	63413264	63404996	63406054	63410809	63413264
1210	"ENSG00000114859.15_2"	"CLCN2"	chr3	-	184072691	184073317	184072691	184072761	184073161	184073317
1211	"ENSG00000114859.15_2"	"CLCN2"	chr3	-	184073481	184074882	184073481	184073566	184074780	184074882
1212	"ENSG00000114859.15_2"	"CLCN2"	chr3	-	184073481	184074882	184073481	184073632	184074780	184074882
1213	"ENSG00000114859.15_2"	"CLCN2"	chr3	-	184073481	184074882	184073481	184073566	184074824	184074882
1214	"ENSG00000051523.10_2"	"CYBA"	chr16	-	88712523	88713246	88712523	88712605	88713162	88713246
1215	"ENSG00000051523.10_2"	"CYBA"	chr16	-	88713162	88713583	88713162	88713246	88713508	88713583
1216	"ENSG00000109118.13_2"	"PHF12"	chr17	-	27250926	27254081	27250926	27251320	27254008	27254081
1217	"ENSG00000113905.4_1"	"HRG"	chr3	+	186390575	186392979	186390575	186390656	186392877	186392979
1218	"ENSG00000068354.15_2"	"TBC1D25"	chrX	+	48417284	48417734	48417284	48417412	48417545	48417734
1219	"ENSG00000136205.16_1"	"TNS3"	chr7	-	47314751	47319788	47314751	47317818	47319761	47319788
1220	"ENSG00000172732.11_1"	"MUS81"	chr11	+	65632190	65632616	65632190	65632286	65632487	65632616
1221	"ENSG00000172732.11_1"	"MUS81"	chr11	+	65632190	65632616	65632190	65632286	65632585	65632616
1222	"ENSG00000172732.11_1"	"MUS81"	chr11	+	65632190	65632794	65632190	65632616	65632690	65632794
1223	"ENSG00000172732.11_1"	"MUS81"	chr11	+	65633281	65633910	65633281	65633365	65633456	65633910
1224	"ENSG00000144567.10_2"	"FAM134A"	chr2	+	220045783	220046185	220045783	220045927	220046090	220046185
1225	"ENSG00000171747.8_1"	"LGALS4"	chr19	-	39294161	39294535	39294161	39294191	39294508	39294535
1226	"ENSG00000171747.8_1"	"LGALS4"	chr19	-	39303070	39303585	39303070	39303159	39303481	39303585
1227	"ENSG00000167094.15_1"	"TTC16"	chr9	+	130486398	130487176	130486398	130486643	130487034	130487176
1228	"ENSG00000156671.12_2"	"SAMD8"	chr10	+	76935823	76941881	76935823	76935974	76936145	76941881
1229	"ENSG00000168283.13_2"	"BMI1"	chr10	+	22615359	22615915	22615359	22615490	22615818	22615915
1230	"ENSG00000130726.11_1"	"TRIM28"	chr19	+	59060106	59060277	59060106	59060143	59060228	59060277
1231	"ENSG00000130726.11_1"	"TRIM28"	chr19	+	59060106	59060277	59060106	59060143	59060252	59060277
1232	"ENSG00000130726.11_1"	"TRIM28"	chr19	+	59061103	59061402	59061103	59061227	59061315	59061402
1233	"ENSG00000255152.8_2"	"MSH5-SAPCD1"	chr6	+	31730196	31730945	31730196	31730347	31730566	31730945
1234	"ENSG00000235109.7_2"	"ZSCAN31"	chr6	-	28321638	28321981	28321638	28321729	28321907	28321981
1235	"ENSG00000169660.15_2"	"HEXDC"	chr17	+	80398872	80399142	80398872	80398946	80399028	80399142
1236	"ENSG00000169660.15_2"	"HEXDC"	chr17	+	80398872	80399142	80398872	80398946	80399040	80399142
1237	"ENSG00000169660.15_2"	"HEXDC"	chr17	+	80398872	80399142	80398872	80398951	80399040	80399142
1238	"ENSG00000105698.15_1"	"USF2"	chr19	+	35760348	35760602	35760348	35760395	35760483	35760602
1239	"ENSG00000105698.15_1"	"USF2"	chr19	+	35760705	35761500	35760705	35760906	35761349	35761500
1240	"ENSG00000105698.15_1"	"USF2"	chr19	+	35769600	35769977	35769600	35769695	35769848	35769977
1241	"ENSG00000105698.15_1"	"USF2"	chr19	+	35769600	35769977	35769600	35769695	35769872	35769977
1242	"ENSG00000125746.15_2"	"EML2"	chr19	-	46136118	46136397	46136118	46136229	46136327	46136397
1243	"ENSG00000125746.15_2"	"EML2"	chr19	-	46141762	46142131	46141762	46141892	46142102	46142131
1244	"ENSG00000125746.15_2"	"EML2"	chr19	-	46145175	46145610	46145175	46145299	46145391	46145610
1245	"ENSG00000158769.17_2"	"F11R"	chr1	-	160970809	160971143	160970809	160970917	160971074	160971143
1246	"ENSG00000053524.11_1"	"MCF2L2"	chr3	-	182941885	182946154	182941885	182941978	182946084	182946154
1247	"ENSG00000096093.15_2"	"EFHC1"	chr6	+	52303101	52303389	52303101	52303173	52303252	52303389
1248	"ENSG00000096093.15_2"	"EFHC1"	chr6	+	52317485	52319085	52317485	52317635	52318859	52319085
1249	"ENSG00000096093.15_2"	"EFHC1"	chr6	+	52317485	52319085	52317485	52317635	52318892	52319085
1250	"ENSG00000172016.15_1"	"REG3A"	chr2	-	79386455	79386879	79386455	79386542	79386853	79386879
1251	"ENSG00000105821.14_1"	"DNAJC2"	chr7	-	102962957	102963241	102962957	102963079	102963149	102963241
1252	"ENSG00000170632.13_2"	"ARMC10"	chr7	+	102724128	102724509	102724128	102724277	102724476	102724509
1253	"ENSG00000136068.14_1"	"FLNB"	chr3	+	58154166	58155520	58154166	58154385	58155316	58155520
1254	"ENSG00000175766.11_1"	"EIF4E1B"	chr5	+	176070639	176071440	176070639	176070735	176071376	176071440
1255	"ENSG00000130734.9_1"	"ATG4D"	chr19	+	10655458	10655806	10655458	10655542	10655632	10655806
1256	"ENSG00000130734.9_1"	"ATG4D"	chr19	+	10657514	10657929	10657514	10657747	10657864	10657929
1257	"ENSG00000130734.9_1"	"ATG4D"	chr19	+	10657514	10657929	10657514	10657758	10657864	10657929
1258	"ENSG00000130734.9_1"	"ATG4D"	chr19	+	10657514	10657929	10657514	10657791	10657864	10657929
1259	"ENSG00000130734.9_1"	"ATG4D"	chr19	+	10662572	10662797	10662572	10662651	10662720	10662797
1260	"ENSG00000161202.17_1"	"DVL3"	chr3	+	183882583	183882994	183882583	183882719	183882900	183882994
1261	"ENSG00000185000.5"	"DGAT1"	chr8	-	145540684	145540915	145540684	145540772	145540849	145540915
1262	"ENSG00000185000.5"	"DGAT1"	chr8	-	145541757	145542025	145541757	145541832	145541923	145542025
1263	"ENSG00000185000.5"	"DGAT1"	chr8	-	145541923	145542229	145541923	145542025	145542123	145542229
1264	"ENSG00000182484.15_2"	"WASH6P"	chrX	+	155251663	155252124	155251663	155251810	155251978	155252124
1265	"ENSG00000182484.15_2"	"WASH6P"	chrX	+	155251663	155252124	155251663	155251810	155251987	155252124
1266	"ENSG00000182484.15_2"	"WASH6P"	chrX	+	155251978	155252499	155251978	155252124	155252363	155252499
1267	"ENSG00000182484.15_2"	"WASH6P"	chrX	+	155251987	155252499	155251987	155252204	155252363	155252499
1268	"ENSG00000259540.1_1"	"RP11-526I2.1"	chr15	+	101099517	101100003	101099517	101099650	101099839	101100003
1269	"ENSG00000169994.18_2"	"MYO7B"	chr2	+	128391750	128392258	128391750	128391864	128392170	128392258
1270	"ENSG00000196199.13_1"	"MPHOSPH8"	chr13	+	20244979	20245429	20244979	20245104	20245345	20245429
1271	"ENSG00000100918.12_2"	"REC8"	chr14	+	24642107	24642407	24642107	24642250	24642334	24642407
1272	"ENSG00000100918.12_2"	"REC8"	chr14	+	24647811	24648122	24647811	24647878	24647982	24648122
1273	"ENSG00000100918.12_2"	"REC8"	chr14	+	24649005	24649460	24649005	24649112	24649215	24649460
1274	"ENSG00000066933.15_2"	"MYO9A"	chr15	-	72410020	72410422	72410020	72410224	72410255	72410422
1275	"ENSG00000179593.15_1"	"ALOX15B"	chr17	+	7945686	7946202	7945686	7945809	7946098	7946202
1276	"ENSG00000116353.15_1"	"MECR"	chr1	-	29522452	29522770	29522452	29522525	29522709	29522770
1277	"ENSG00000116353.15_1"	"MECR"	chr1	-	29522452	29522770	29522452	29522554	29522709	29522770
1278	"ENSG00000001630.15_2"	"CYP51A1"	chr7	-	91746357	91746526	91746357	91746406	91746490	91746526
1279	"ENSG00000135218.17_2"	"CD36"	chr7	+	80299268	80300480	80299268	80299338	80300292	80300480
1280	"ENSG00000139112.10_2"	"GABARAPL1"	chr12	+	10365481	10365818	10365481	10365589	10365691	10365818
1281	"ENSG00000139112.10_2"	"GABARAPL1"	chr12	+	10366027	10366786	10366027	10366313	10366672	10366786
1282	"ENSG00000139112.10_2"	"GABARAPL1"	chr12	+	10366434	10366786	10366434	10366573	10366672	10366786
1283	"ENSG00000143207.19_2"	"RFWD2"	chr1	-	175957423	175958615	175957423	175957548	175958497	175958615
1284	"ENSG00000091536.16_2"	"MYO15A"	chr17	+	18062588	18063331	18062588	18062661	18063248	18063331
1285	"ENSG00000160948.13_2"	"VPS28"	chr8	-	145648983	145649515	145648983	145649305	145649423	145649515
1286	"ENSG00000160948.13_2"	"VPS28"	chr8	-	145649597	145650202	145649597	145649651	145650100	145650202
1287	"ENSG00000160948.13_2"	"VPS28"	chr8	-	145650100	145651155	145650100	145650202	145650328	145651155
1288	"ENSG00000160948.13_2"	"VPS28"	chr8	-	145650328	145651155	145650328	145650383	145651065	145651155
1289	"ENSG00000160948.13_2"	"VPS28"	chr8	-	145650328	145651155	145650328	145650434	145651065	145651155
1290	"ENSG00000160948.13_2"	"VPS28"	chr8	-	145651065	145651591	145651065	145651155	145651408	145651591
1291	"ENSG00000160948.13_2"	"VPS28"	chr8	-	145651408	145651591	145651408	145651446	145651562	145651591
1292	"ENSG00000135960.9_1"	"EDAR"	chr2	-	109527231	109527528	109527231	109527306	109527402	109527528
1293	"ENSG00000160613.12_2"	"PCSK7"	chr11	-	117093923	117094932	117093923	117094024	117094793	117094932
1294	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40717755	40719218	40717755	40717884	40719172	40719218
1295	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40717071	40720265	40717071	40717200	40720217	40720265
1296	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40720347	40720503	40720347	40720377	40720470	40720503
1297	"ENSG00000131620.17_2"	"ANO1"	chr11	+	70033843	70035358	70033843	70034203	70035174	70035358
1298	"ENSG00000176783.14_2"	"RUFY1"	chr5	+	178986692	178987199	178986692	178986836	178987025	178987199
1299	"ENSG00000179532.12_2"	"DNHD1"	chr11	+	6518814	6520191	6518814	6518897	6519000	6520191
1300	"ENSG00000179532.12_2"	"DNHD1"	chr11	+	6518814	6520191	6518814	6518897	6519952	6520191
1301	"ENSG00000179532.12_2"	"DNHD1"	chr11	+	6569092	6569632	6569092	6569270	6569439	6569632
1302	"ENSG00000179532.12_2"	"DNHD1"	chr11	+	6577912	6579923	6577912	6579527	6579714	6579923
1303	"ENSG00000179532.12_2"	"DNHD1"	chr11	+	6591238	6591626	6591238	6591330	6591476	6591626
1304	"ENSG00000179532.12_2"	"DNHD1"	chr11	+	6591238	6592653	6591238	6591626	6591847	6592653
1305	"ENSG00000179532.12_2"	"DNHD1"	chr11	+	6591238	6593257	6591238	6592653	6592865	6593257
1306	"ENSG00000115523.16_1"	"GNLY"	chr2	+	85921875	85922546	85921875	85922046	85922442	85922546
1307	"ENSG00000115523.16_1"	"GNLY"	chr2	+	85921875	85922546	85921875	85922119	85922442	85922546
1308	"ENSG00000116670.14_2"	"MAD2L2"	chr1	-	11740409	11740670	11740409	11740528	11740618	11740670
1309	"ENSG00000116350.16_2"	"SRSF4"	chr1	-	29485885	29487029	29485885	29485998	29486886	29487029
1310	"ENSG00000111364.15_1"	"DDX55"	chr12	+	124090477	124090706	124090477	124090528	124090619	124090706
1311	"ENSG00000111364.15_1"	"DDX55"	chr12	+	124090477	124090706	124090477	124090541	124090619	124090706
1312	"ENSG00000111364.15_1"	"DDX55"	chr12	+	124091978	124092209	124091978	124092070	124092146	124092209
1313	"ENSG00000111364.15_1"	"DDX55"	chr12	+	124091978	124092209	124091978	124092070	124092150	124092209
1314	"ENSG00000111364.15_1"	"DDX55"	chr12	+	124091978	124093376	124091978	124092209	124093226	124093376
1315	"ENSG00000143033.17_1"	"MTF2"	chr1	+	93575786	93575985	93575786	93575803	93575883	93575985
1316	"ENSG00000197756.9_1"	"RPL37A"	chr2	+	217363547	217364121	217363547	217363600	217363992	217364121
1317	"ENSG00000197756.9_1"	"RPL37A"	chr2	+	217363808	217364121	217363808	217363874	217363992	217364121
1318	"ENSG00000197756.9_1"	"RPL37A"	chr2	+	217364671	217366190	217364671	217364754	217366063	217366190
1319	"ENSG00000198270.12_2"	"TMEM116"	chr12	-	112371689	112374634	112371689	112371834	112374495	112374634
1320	"ENSG00000198270.12_2"	"TMEM116"	chr12	-	112371689	112374634	112371689	112371834	112374545	112374634
1321	"ENSG00000099624.7_2"	"ATP5D"	chr19	+	1244313	1244824	1244313	1244439	1244735	1244824
1322	"ENSG00000167522.14_2"	"ANKRD11"	chr16	-	89353070	89355078	89353070	89353521	89354935	89355078
1323	"ENSG00000166169.16_2"	"POLL"	chr10	-	103344358	103344676	103344358	103344477	103344634	103344676
1324	"ENSG00000166436.15_1"	"TRIM66"	chr11	-	8645905	8646775	8645905	8646001	8646255	8646775
1325	"ENSG00000166436.15_1"	"TRIM66"	chr11	-	8645905	8646775	8645905	8646098	8646259	8646775
1326	"ENSG00000005156.11_2"	"LIG3"	chr17	+	33325622	33326468	33325622	33325746	33326325	33326468
1327	"ENSG00000174080.10_1"	"CTSF"	chr11	-	66331558	66332119	66331558	66331617	66332028	66332119
1328	"ENSG00000174080.10_1"	"CTSF"	chr11	-	66333141	66333398	66333141	66333220	66333301	66333398
1329	"ENSG00000174080.10_1"	"CTSF"	chr11	-	66333141	66333398	66333141	66333222	66333301	66333398
1330	"ENSG00000175832.12_2"	"ETV4"	chr17	-	41622641	41623036	41622641	41622735	41622925	41623036
1331	"ENSG00000169189.16_2"	"NSMCE1"	chr16	-	27237046	27238157	27237046	27237167	27238040	27238157
1332	"ENSG00000169189.16_2"	"NSMCE1"	chr16	-	27252673	27253210	27252673	27252805	27253119	27253210
1333	"ENSG00000141456.14_2"	"PELP1"	chr17	-	4574985	4576440	4574985	4575177	4575408	4576440
1334	"ENSG00000141456.14_2"	"PELP1"	chr17	-	4578568	4579179	4578568	4578657	4579091	4579179
1335	"ENSG00000039523.18_2"	"FAM65A"	chr16	+	67574360	67574607	67574360	67574404	67574454	67574607
1336	"ENSG00000039523.18_2"	"FAM65A"	chr16	+	67574360	67574607	67574360	67574404	67574481	67574607
1337	"ENSG00000039523.18_2"	"FAM65A"	chr16	+	67579851	67580134	67579851	67579935	67580043	67580134
1338	"ENSG00000100360.14_2"	"IFT27"	chr22	-	37171717	37172169	37171717	37171838	37172074	37172169
1339	"ENSG00000106397.11_1"	"PLOD3"	chr7	-	100855126	100855655	100855126	100855231	100855533	100855655
1340	"ENSG00000106397.11_1"	"PLOD3"	chr7	-	100856122	100856485	100856122	100856224	100856387	100856485
1341	"ENSG00000166529.14_1"	"ZSCAN21"	chr7	+	99654533	99655028	99654533	99654899	99655010	99655028
1342	"ENSG00000004534.14_2"	"RBM6"	chr3	+	50098894	50099541	50098894	50098980	50099394	50099541
1343	"ENSG00000111602.11_1"	"TIMELESS"	chr12	-	56814352	56814665	56814352	56814471	56814596	56814665
1344	"ENSG00000237943.6_1"	"PRKCQ-AS1"	chr10	+	6625766	6626157	6625766	6625880	6626079	6626157
1345	"ENSG00000090097.20_2"	"PCBP4"	chr3	-	51993910	51994336	51993910	51994039	51994204	51994336
1346	"ENSG00000090097.20_2"	"PCBP4"	chr3	-	51994541	51994914	51994541	51994653	51994881	51994914
1347	"ENSG00000090097.20_2"	"PCBP4"	chr3	-	51994541	51994914	51994541	51994658	51994881	51994914
1348	"ENSG00000205622.9_2"	"AF064858.6"	chr21	-	40295349	40295617	40295349	40295437	40295561	40295617
1349	"ENSG00000113240.12_1"	"CLK4"	chr5	-	178030844	178030935	178030844	178030899	178030930	178030935
1350	"ENSG00000113240.12_1"	"CLK4"	chr5	-	178043882	178045779	178043882	178043949	178044344	178045779
1351	"ENSG00000113240.12_1"	"CLK4"	chr5	-	178043882	178045779	178043882	178043949	178045556	178045779
1352	"ENSG00000113240.12_1"	"CLK4"	chr5	-	178044344	178045779	178044344	178044435	178045556	178045779
1353	"ENSG00000021461.16_1"	"CYP3A43"	chr7	+	99445110	99445877	99445110	99445224	99445788	99445877
1354	"ENSG00000021461.16_1"	"CYP3A43"	chr7	+	99445110	99445877	99445110	99445237	99445788	99445877
1355	"ENSG00000021461.16_1"	"CYP3A43"	chr7	+	99445110	99445877	99445110	99445282	99445788	99445877
1356	"ENSG00000196353.11_2"	"CPNE4"	chr3	-	131753410	131754286	131753410	131753642	131754178	131754286
1357	"ENSG00000023191.16_1"	"RNH1"	chr11	-	499014	499999	499014	499185	499828	499999
1358	"ENSG00000111321.10_1"	"LTBR"	chr12	+	6494187	6494545	6494187	6494313	6494392	6494545
1359	"ENSG00000144354.13_1"	"CDCA7"	chr2	+	174228545	174229717	174228545	174228623	174229522	174229717
1360	"ENSG00000198373.12_1"	"WWP2"	chr16	+	69965411	69965793	69965411	69965483	69965704	69965793
1361	"ENSG00000112715.20_2"	"VEGFA"	chr6	+	43746625	43754221	43746625	43746655	43752277	43754221
1362	"ENSG00000156261.12_2"	"CCT8"	chr21	-	30439036	30439392	30439036	30439098	30439211	30439392
1363	"ENSG00000231666.6_1"	"RP11-404O13.1"	chr1	-	158101833	158102446	158101833	158102191	158102367	158102446
1364	"ENSG00000184925.11_1"	"LCN12"	chr9	+	139848605	139849949	139848605	139848707	139849822	139849949
1365	"ENSG00000028310.17_2"	"BRD9"	chr5	-	868721	869234	868721	868919	869152	869234
1366	"ENSG00000204256.12_2"	"BRD2"	chr6	+	32944338	32945347	32944338	32944713	32945036	32945347
1367	"ENSG00000204256.12_2"	"BRD2"	chr6	+	32944338	32945347	32944338	32944713	32945218	32945347
1368	"ENSG00000103005.11_1"	"USB1"	chr16	+	58036382	58036549	58036382	58036403	58036519	58036549
1369	"ENSG00000135596.17_2"	"MICAL1"	chr6	-	109767338	109767975	109767338	109767560	109767898	109767975
1370	"ENSG00000135596.17_2"	"MICAL1"	chr6	-	109767338	109767975	109767338	109767615	109767898	109767975
1371	"ENSG00000135596.17_2"	"MICAL1"	chr6	-	109772802	109773604	109772802	109772903	109773448	109773604
1372	"ENSG00000106346.11_1"	"USP42"	chr7	+	6178722	6179826	6178722	6178825	6179758	6179826
1373	"ENSG00000174950.10_1"	"CD164L2"	chr1	-	27705665	27706685	27705665	27705999	27706540	27706685
1374	"ENSG00000100258.17_2"	"LMF2"	chr22	-	50942768	50943156	50942768	50942880	50942987	50943156
1375	"ENSG00000100258.17_2"	"LMF2"	chr22	-	50943485	50943966	50943485	50943582	50943831	50943966
1376	"ENSG00000069399.13_2"	"BCL3"	chr19	+	45261502	45262098	45261502	45261670	45261980	45262098
1377	"ENSG00000069399.13_2"	"BCL3"	chr19	+	45261502	45262098	45261502	45261730	45261980	45262098
1378	"ENSG00000140525.17_2"	"FANCI"	chr15	+	89824995	89826481	89824995	89825066	89826366	89826481
1379	"ENSG00000215305.9_2"	"VPS16"	chr20	+	2844594	2844933	2844594	2844729	2844824	2844933
1380	"ENSG00000099849.14_1"	"RASSF7"	chr11	+	563188	563478	563188	563317	563395	563478
1381	"ENSG00000109065.11_2"	"NAT9"	chr17	-	72768098	72768416	72768098	72768116	72768356	72768416
1382	"ENSG00000109065.11_2"	"NAT9"	chr17	-	72768098	72768416	72768098	72768178	72768356	72768416
1383	"ENSG00000109065.11_2"	"NAT9"	chr17	-	72768098	72768416	72768098	72768193	72768356	72768416
1384	"ENSG00000172236.16_1"	"TPSAB1"	chr16	+	1291434	1291991	1291434	1291700	1291827	1291991
1385	"ENSG00000111653.19_1"	"ING4"	chr12	-	6761436	6761936	6761436	6761475	6761827	6761936
1386	"ENSG00000111653.19_1"	"ING4"	chr12	-	6761436	6761936	6761436	6761584	6761827	6761936
