Module	Section	Sample Name	Source
Picard	GcBiasDetailMetrics	BSS_D06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D06/BSS_D06.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_C02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C02/BSS_C02.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_C04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C04/BSS_C04.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_C03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C03/BSS_C03.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_C06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C06/BSS_C06.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_B04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B04/BSS_B04.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_D04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D04/BSS_D04.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_E05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E05/BSS_E05.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_E06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E06/BSS_E06.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_B01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B01/BSS_B01.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_E02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E02/BSS_E02.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_E03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E03/BSS_E03.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasDetailMetrics	BSS_E04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E04/BSS_E04.merged.picard_metrics.gc_bias_metrics.txt
Picard	GcBiasSummaryMetrics	BSS2018_C01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_C01/BSS2018_C01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_D02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_D02/BSS2018_D02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_G04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_G04/BSS_G04.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_G02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_G02/BSS_G02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_F02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F02/BSS_F02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_B01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_B01/BSS2018_B01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_B02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_B02/BSS2018_B02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_F06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F06/BSS_F06.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_F03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F03/BSS_F03.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_F05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F05/BSS_F05.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_A02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_A02/BSS2018_A02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_F04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F04/BSS_F04.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_H02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_H02/BSS2018_H02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_H01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_H01/BSS2018_H01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_A01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_A01/BSS2018_A01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_B05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B05/BSS_B05.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_B06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B06/BSS_B06.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_B02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B02/BSS_B02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_A03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_A03/BSS_A03.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_A05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_A05/BSS_A05.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_A07	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_A07/BSS_A07.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_A06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_A06/BSS_A06.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_A04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_A04/BSS_A04.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_A01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_A01/BSS_A01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_G01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_G01/BSS2018_G01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_A02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_A02/BSS_A02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_B03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B03/BSS_B03.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_H04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_H04/BSS_H04.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_H05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_H05/BSS_H05.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_G02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_G02/BSS2018_G02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_E01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_E01/BSS2018_E01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_F02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_F02/BSS2018_F02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_H06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_H06/BSS_H06.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_H02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_H02/BSS_H02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_D01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_D01/BSS2018_D01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_H03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_H03/BSS_H03.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_F01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_F01/BSS2018_F01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_E02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_E02/BSS2018_E02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_G01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_G01/BSS_G01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_F01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F01/BSS_F01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_H01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_H01/BSS_H01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_G03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_G03/BSS_G03.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_G06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_G06/BSS_G06.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_G05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_G05/BSS_G05.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS2018_C02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_C02/BSS2018_C02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_D03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D03/BSS_D03.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_D01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D01/BSS_D01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_C01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C01/BSS_C01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_C05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C05/BSS_C05.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_D05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D05/BSS_D05.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_D06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D06/BSS_D06.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_C02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C02/BSS_C02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_C04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C04/BSS_C04.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_C03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C03/BSS_C03.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_C06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C06/BSS_C06.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_B04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B04/BSS_B04.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_D04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D04/BSS_D04.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_E05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E05/BSS_E05.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_E06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E06/BSS_E06.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_B01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B01/BSS_B01.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_E02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E02/BSS_E02.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_E03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E03/BSS_E03.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	GcBiasSummaryMetrics	BSS_E04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E04/BSS_E04.merged.picard_metrics.gc_bias_metrics.summary.txt
Picard	DuplicationMetrics	BSS2018_B02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_B02/BSS2018_B02.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS2018_G01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_G01/BSS2018_G01.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_A02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_A02/BSS_A02.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS2018_F02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_F02/BSS2018_F02.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS2018_D01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_D01/BSS2018_D01.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS2018_F01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_F01/BSS2018_F01.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_G05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_G05/BSS_G05.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS2018_C02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_C02/BSS2018_C02.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_D03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D03/BSS_D03.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_C05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C05/BSS_C05.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_D05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D05/BSS_D05.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_D06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D06/BSS_D06.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_C06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_C06/BSS_C06.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_D04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_D04/BSS_D04.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_E05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E05/BSS_E05.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_E06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E06/BSS_E06.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_E02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E02/BSS_E02.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_E03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E03/BSS_E03.merged.picard_metrics.duplication_metrics.txt
Picard	DuplicationMetrics	BSS_E04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_E04/BSS_E04.merged.picard_metrics.duplication_metrics.txt
Picard	RnaSeqMetrics	BSS2018_C01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_C01/BSS2018_C01.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS2018_D02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_D02/BSS2018_D02.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS_G04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_G04/BSS_G04.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS_G02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_G02/BSS_G02.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS_F02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F02/BSS_F02.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS2018_B01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_B01/BSS2018_B01.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS2018_B02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_B02/BSS2018_B02.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS_F06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F06/BSS_F06.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS_F03	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F03/BSS_F03.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS_F05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F05/BSS_F05.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS2018_A02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_A02/BSS2018_A02.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS_F04	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_F04/BSS_F04.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS2018_H02	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_H02/BSS2018_H02.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS2018_H01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_H01/BSS2018_H01.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS2018_A01	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS2018_A01/BSS2018_A01.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS_B05	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B05/BSS_B05.merged.picard_metrics.rna_seq_metrics.txt
Picard	RnaSeqMetrics	BSS_B06	/u/project/gandalm/shared/RNAseq/ASD_STG_LCM_RNAseq/ASD_Blocks/pipeline/bams/star/sample_merged/BSS_B06/BSS_B06.merged.picard_metrics.rna_seq_metrics.txt
