ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1149	"ENSG00000242110.7_2"	"AMACR"	chr5	-	33998745	33998932	33998745	33998887	34004678	34004839
1150	"ENSG00000158104.11_1"	"HPD"	chr12	-	122287592	122287844	122287592	122287696	122292608	122292698
1151	"ENSG00000082213.17_2"	"C5orf22"	chr5	+	31538366	31538796	31538590	31538796	31535850	31536000
1152	"ENSG00000007402.11_2"	"CACNA2D2"	chr3	-	50402318	50402407	50402318	50402401	50402505	50402615
1153	"ENSG00000007402.11_2"	"CACNA2D2"	chr3	-	50404008	50404059	50404008	50404056	50404261	50404350
1154	"ENSG00000100207.18_2"	"TCF20"	chr22	-	42564614	42564742	42564614	42564709	42565852	42565902
1155	"ENSG00000186814.12_2"	"ZSCAN30"	chr18	-	32847439	32847646	32847439	32847643	32847841	32847912
1156	"ENSG00000186814.12_2"	"ZSCAN30"	chr18	-	32847439	32847646	32847439	32847643	32870047	32870196
1157	"ENSG00000272568.5_2"	"CTB-113D17.1"	chr7	+	29040820	29041000	29040944	29041000	29040658	29040671
1158	"ENSG00000167434.9_2"	"CA4"	chr17	+	58235349	58235488	58235421	58235488	58233920	58234076
1159	"ENSG00000006118.14_2"	"TMEM132A"	chr11	+	60699157	60699356	60699160	60699356	60697981	60698131
1160	"ENSG00000143569.18_2"	"UBAP2L"	chr1	+	154229538	154229734	154229546	154229734	154228158	154228231
1161	"ENSG00000143569.18_2"	"UBAP2L"	chr1	+	154241232	154241430	154241235	154241430	154238976	154239044
1162	"ENSG00000186104.10_1"	"CYP2R1"	chr11	-	14900659	14900989	14900659	14900753	14901681	14902314
1163	"ENSG00000186104.10_1"	"CYP2R1"	chr11	-	14901681	14902314	14901681	14901905	14907321	14907463
1164	"ENSG00000163633.10_2"	"C4orf36"	chr4	-	87811200	87811311	87811200	87811291	87812608	87812746
1165	"ENSG00000153029.14_1"	"MR1"	chr1	+	181019146	181019422	181019281	181019422	181018187	181018448
1166	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647471	34647564	34647488	34647564	34647085	34647255
1167	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647471	34647564	34647537	34647564	34647085	34647255
1168	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647488	34647564	34647537	34647564	34647085	34647255
1169	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647488	34647702	34647653	34647702	34647085	34647255
1170	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647488	34647958	34647828	34647958	34647085	34647255
1171	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647537	34648168	34648044	34648168	34647085	34647255
1172	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647537	34648168	34648111	34648168	34647085	34647255
1173	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647653	34647958	34647828	34647958	34647085	34647255
1174	"ENSG00000213930.11_2"	"GALT"	chr9	+	34648044	34648168	34648111	34648168	34647085	34647255
1175	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647653	34647958	34647828	34647958	34647488	34647564
1176	"ENSG00000213930.11_2"	"GALT"	chr9	+	34648044	34648168	34648111	34648168	34647653	34647702
1177	"ENSG00000213930.11_2"	"GALT"	chr9	+	34648044	34648168	34648111	34648168	34647653	34647958
1178	"ENSG00000213930.11_2"	"GALT"	chr9	+	34648044	34648168	34648088	34648168	34647828	34647958
1179	"ENSG00000213930.11_2"	"GALT"	chr9	+	34648088	34648168	34648111	34648168	34647828	34647958
1180	"ENSG00000213930.11_2"	"GALT"	chr9	+	34648330	34648891	34648758	34648891	34648111	34648168
1181	"ENSG00000171202.6_1"	"TMEM126A"	chr11	+	85365084	85365278	85365106	85365278	85361292	85361385
1182	"ENSG00000145868.16_1"	"FBXO38"	chr5	+	147778561	147778695	147778577	147778695	147774274	147774467
1183	"ENSG00000168676.10_2"	"KCTD19"	chr16	-	67333265	67335289	67333265	67333476	67335693	67335825
1184	"ENSG00000102890.14_1"	"ELMO3"	chr16	+	67235287	67235338	67235311	67235338	67234792	67234871
1185	"ENSG00000248874.5_2"	"C5orf17"	chr5	+	23977889	23978031	23977898	23978031	23976105	23976159
1186	"ENSG00000139842.14_1"	"CUL4A"	chr13	+	113887466	113887653	113887490	113887653	113883759	113883833
1187	"ENSG00000237853.6_1"	"NFIA-AS1"	chr1	-	61715619	61715800	61715619	61715653	61716956	61717041
1188	"ENSG00000237853.6_1"	"NFIA-AS1"	chr1	-	61716956	61717079	61716956	61717041	61719082	61719182
1189	"ENSG00000135248.15_1"	"FAM71F1"	chr7	+	128358884	128359137	128358945	128359137	128356866	128357051
1190	"ENSG00000135248.15_1"	"FAM71F1"	chr7	+	128358884	128359137	128358981	128359137	128356866	128357051
1191	"ENSG00000135248.15_1"	"FAM71F1"	chr7	+	128358945	128359137	128358981	128359137	128356866	128357051
1192	"ENSG00000135248.15_1"	"FAM71F1"	chr7	+	128366881	128366925	128366887	128366925	128363250	128363372
1193	"ENSG00000259848.8_1"	"AC097374.2"	chr2	-	95539133	95539297	95539133	95539294	95547016	95547183
1194	"ENSG00000069329.15_2"	"VPS35"	chr16	-	46716389	46716596	46716389	46716578	46717419	46717518
1195	"ENSG00000154380.17_2"	"ENAH"	chr1	-	225704897	225705692	225704897	225705008	225706899	225707267
1196	"ENSG00000257398.6_1"	"RP11-554D14.6"	chr12	-	108239739	108239894	108239739	108239881	108258218	108258339
1197	"ENSG00000140931.19_2"	"CMTM3"	chr16	+	66643661	66643906	66643785	66643906	66643337	66643433
1198	"ENSG00000186281.12_1"	"GPAT2"	chr2	-	96688705	96689188	96688705	96688771	96689670	96689748
1199	"ENSG00000186281.12_1"	"GPAT2"	chr2	-	96688705	96689188	96688705	96688771	96689936	96690085
1200	"ENSG00000186281.12_1"	"GPAT2"	chr2	-	96688853	96689748	96688853	96688974	96689936	96690085
1201	"ENSG00000186281.12_1"	"GPAT2"	chr2	-	96690174	96690433	96690174	96690415	96690520	96690591
1202	"ENSG00000186281.12_1"	"GPAT2"	chr2	-	96691930	96692854	96691930	96692053	96693166	96693838
1203	"ENSG00000140105.17_2"	"WARS"	chr14	-	100828044	100828258	100828044	100828239	100835423	100835595
1204	"ENSG00000140105.17_2"	"WARS"	chr14	-	100840472	100840581	100840472	100840516	100841619	100841684
1205	"ENSG00000140105.17_2"	"WARS"	chr14	-	100840472	100840602	100840472	100840516	100841619	100841684
1206	"ENSG00000140105.17_2"	"WARS"	chr14	-	100840472	100840602	100840472	100840581	100841619	100841684
1207	"ENSG00000160211.15_1"	"G6PD"	chrX	-	153761790	153762022	153761790	153761884	153762249	153762375
1208	"ENSG00000160211.15_1"	"G6PD"	chrX	-	153762552	153762714	153762552	153762711	153763382	153763600
1209	"ENSG00000150394.13_2"	"CDH8"	chr16	-	61681145	61686866	61681145	61681792	61687822	61688005
1210	"ENSG00000115380.19_2"	"EFEMP1"	chr2	-	56144799	56145219	56144799	56145186	56145353	56145402
1211	"ENSG00000115380.19_2"	"EFEMP1"	chr2	-	56149494	56149826	56149494	56149582	56150033	56150074
1212	"ENSG00000115380.19_2"	"EFEMP1"	chr2	-	56149705	56149882	56149705	56149826	56150033	56150074
1213	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15716790	15716980	15716790	15716914	15718625	15718784
1214	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15716790	15716983	15716790	15716914	15718625	15718784
1215	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15716790	15716983	15716790	15716980	15718625	15718784
1216	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15716790	15716983	15716790	15716980	15718872	15719030
1217	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15719228	15719657	15719228	15719654	15724188	15724361
1218	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15719228	15719657	15719228	15719654	15725237	15725355
1219	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15727473	15727700	15727473	15727691	15728613	15728788
1220	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15727473	15727700	15727473	15727691	15729512	15730199
1221	"ENSG00000127616.17_2"	"SMARCA4"	chr19	+	11094796	11095049	11094799	11095049	11071996	11072405
1222	"ENSG00000127616.17_2"	"SMARCA4"	chr19	+	11094796	11095049	11094799	11095049	11088328	11088491
1223	"ENSG00000127616.17_2"	"SMARCA4"	chr19	+	11094796	11095049	11094799	11095049	11091452	11091528
1224	"ENSG00000127616.17_2"	"SMARCA4"	chr19	+	11094796	11095049	11094799	11095049	11094155	11094387
1225	"ENSG00000127616.17_2"	"SMARCA4"	chr19	+	11151973	11152236	11151982	11152236	11145589	11145808
1226	"ENSG00000127616.17_2"	"SMARCA4"	chr19	+	11151973	11152236	11151982	11152236	11150133	11150229
1227	"ENSG00000127616.17_2"	"SMARCA4"	chr19	+	11168930	11169039	11168933	11169039	11151973	11152236
1228	"ENSG00000248636.6_1"	"RP11-768F21.1"	chr12	-	119825795	119826133	119825795	119826072	119991352	119991450
1229	"ENSG00000166793.10_1"	"YPEL4"	chr11	-	57413769	57414267	57413769	57413878	57414439	57414764
1230	"ENSG00000153944.10_2"	"MSI2"	chr17	+	55752278	55752487	55752332	55752487	55729459	55729522
1231	"ENSG00000249700.8_1"	"SRD5A3-AS1"	chr4	-	56243773	56244003	56243773	56243937	56246962	56247046
1232	"ENSG00000249700.8_1"	"SRD5A3-AS1"	chr4	-	56243773	56244003	56243773	56243937	56248673	56248729
1233	"ENSG00000249700.8_1"	"SRD5A3-AS1"	chr4	-	56248673	56248809	56248673	56248729	56249931	56250049
1234	"ENSG00000133488.14_1"	"SEC14L4"	chr22	-	30884899	30886277	30884899	30886233	30887559	30887729
1235	"ENSG00000133488.14_1"	"SEC14L4"	chr22	-	30899663	30899755	30899663	30899739	30901544	30901698
1236	"ENSG00000121989.14_1"	"ACVR2A"	chr2	+	148653869	148654077	148653932	148654077	148602642	148602776
1237	"ENSG00000131051.21_2"	"RBM39"	chr20	-	34297145	34297231	34297145	34297196	34298204	34298488
1238	"ENSG00000131051.21_2"	"RBM39"	chr20	-	34297145	34297196	34297145	34297178	34300940	34301018
1239	"ENSG00000131051.21_2"	"RBM39"	chr20	-	34297145	34297231	34297145	34297178	34300940	34301018
1240	"ENSG00000131051.21_2"	"RBM39"	chr20	-	34297145	34297231	34297145	34297196	34300940	34301018
1241	"ENSG00000131051.21_2"	"RBM39"	chr20	-	34317233	34317287	34317233	34317284	34317383	34317449
1242	"ENSG00000131051.21_2"	"RBM39"	chr20	-	34317383	34317473	34317383	34317449	34319862	34320057
1243	"ENSG00000133606.10_2"	"MKRN1"	chr7	-	140154894	140155700	140154894	140155033	140156451	140156666
1244	"ENSG00000137871.19_2"	"ZNF280D"	chr15	-	56999279	56999348	56999279	56999341	56999460	56999504
1245	"ENSG00000116882.14_2"	"HAO2"	chr1	+	119927398	119927676	119927473	119927676	119925537	119925689
1246	"ENSG00000058600.15_2"	"POLR3E"	chr16	+	22320245	22320361	22320295	22320361	22319468	22319546
1247	"ENSG00000058600.15_2"	"POLR3E"	chr16	+	22324940	22325048	22324978	22325048	22320748	22320831
1248	"ENSG00000058600.15_2"	"POLR3E"	chr16	+	22343380	22343506	22343443	22343506	22339830	22339908
1249	"ENSG00000157800.17_1"	"SLC37A3"	chr7	-	140051072	140051769	140051072	140051251	140051861	140051946
1250	"ENSG00000157800.17_1"	"SLC37A3"	chr7	-	140051861	140051981	140051861	140051946	140055467	140055564
1251	"ENSG00000156831.7_2"	"NSMCE2"	chr8	+	126114255	126114388	126114292	126114388	126104085	126104200
1252	"ENSG00000248751.6_2"	"RP1-130H16.18"	chr22	-	30682004	30682131	30682004	30682087	30682251	30682365
1253	"ENSG00000248751.6_2"	"RP1-130H16.18"	chr22	-	30682004	30682131	30682004	30682087	30682813	30682937
1254	"ENSG00000248751.6_2"	"RP1-130H16.18"	chr22	-	30682813	30682940	30682813	30682937	30683143	30683276
1255	"ENSG00000100242.15_2"	"SUN2"	chr22	-	39135346	39135431	39135346	39135428	39135726	39135948
1256	"ENSG00000100242.15_2"	"SUN2"	chr22	-	39146229	39146388	39146229	39146325	39146902	39147040
1257	"ENSG00000100242.15_2"	"SUN2"	chr22	-	39150646	39150711	39150646	39150695	39151767	39152005
1258	"ENSG00000197070.13_2"	"ARRDC1"	chr9	+	140507864	140507962	140507874	140507962	140507347	140507458
1259	"ENSG00000197070.13_2"	"ARRDC1"	chr9	+	140507864	140507962	140507911	140507962	140507347	140507458
1260	"ENSG00000197070.13_2"	"ARRDC1"	chr9	+	140507874	140507962	140507911	140507962	140507347	140507458
1261	"ENSG00000197070.13_2"	"ARRDC1"	chr9	+	140508483	140508666	140508591	140508666	140508066	140508221
1262	"ENSG00000126602.10_2"	"TRAP1"	chr16	-	3724339	3724598	3724339	3724495	3725324	3725398
1263	"ENSG00000155329.11_1"	"ZCCHC10"	chr5	-	132335823	132335893	132335823	132335865	132342450	132342612
1264	"ENSG00000205639.9_2"	"MFSD2B"	chr2	+	24245999	24246596	24246452	24246596	24245691	24245772
1265	"ENSG00000148218.15_2"	"ALAD"	chr9	-	116154398	116154615	116154398	116154449	116155726	116155914
1266	"ENSG00000170471.14_2"	"RALGAPB"	chr20	+	37125995	37126159	37126122	37126159	37121572	37121775
1267	"ENSG00000170471.14_2"	"RALGAPB"	chr20	+	37163716	37163850	37163728	37163850	37161372	37161502
1268	"ENSG00000170471.14_2"	"RALGAPB"	chr20	+	37163716	37163850	37163728	37163850	37163027	37163036
1269	"ENSG00000170471.14_2"	"RALGAPB"	chr20	+	37193998	37194121	37194001	37194121	37191174	37191340
1270	"ENSG00000064989.12_1"	"CALCRL"	chr2	-	188252055	188252220	188252055	188252192	188252392	188252483
1271	"ENSG00000133067.17_2"	"LGR6"	chr1	+	202275892	202276067	202275995	202276067	202274811	202274877
1272	"ENSG00000054148.17_2"	"PHPT1"	chr9	+	139744954	139745012	139744957	139745012	139744464	139744589
1273	"ENSG00000244682.7_1"	"FCGR2C"	chr1	+	161559351	161559609	161559354	161559609	161558211	161558232
1274	"ENSG00000175309.14_2"	"PHYKPL"	chr5	-	177649355	177649546	177649355	177649493	177649852	177649935
1275	"ENSG00000175309.14_2"	"PHYKPL"	chr5	-	177649355	177649581	177649355	177649493	177649852	177649935
1276	"ENSG00000175309.14_2"	"PHYKPL"	chr5	-	177649355	177649581	177649355	177649546	177649852	177649935
1277	"ENSG00000185880.12_2"	"TRIM69"	chr15	+	45050810	45051052	45050818	45051052	45048565	45048661
1278	"ENSG00000100767.15_2"	"PAPLN"	chr14	+	73729057	73729535	73729105	73729535	73727863	73728002
1279	"ENSG00000100767.15_2"	"PAPLN"	chr14	+	73730330	73730490	73730352	73730490	73729057	73729535
1280	"ENSG00000100767.15_2"	"PAPLN"	chr14	+	73730918	73731043	73730964	73731043	73729057	73729535
1281	"ENSG00000100767.15_2"	"PAPLN"	chr14	+	73730649	73730752	73730717	73730752	73730352	73730490
1282	"ENSG00000100767.15_2"	"PAPLN"	chr14	+	73730918	73731043	73730964	73731043	73730352	73730490
1283	"ENSG00000135074.15_2"	"ADAM19"	chr5	-	156904311	156908010	156904311	156904743	156908798	156908951
1284	"ENSG00000140853.15_2"	"NLRC5"	chr16	+	57089344	57089431	57089347	57089431	57088943	57089006
1285	"ENSG00000140853.15_2"	"NLRC5"	chr16	+	57093320	57093444	57093378	57093444	57092883	57092973
1286	"ENSG00000140853.15_2"	"NLRC5"	chr16	+	57095771	57095915	57095773	57095915	57095529	57095613
1287	"ENSG00000140853.15_2"	"NLRC5"	chr16	+	57103683	57103831	57103747	57103831	57101647	57101740
1288	"ENSG00000137500.9_2"	"CCDC90B"	chr11	-	82984835	82985035	82984835	82984907	82985681	82985783
1289	"ENSG00000137500.9_2"	"CCDC90B"	chr11	-	82985681	82985806	82985681	82985783	82989768	82989872
1290	"ENSG00000137500.9_2"	"CCDC90B"	chr11	-	82984835	82985035	82984835	82984907	82991183	82991303
1291	"ENSG00000137500.9_2"	"CCDC90B"	chr11	-	82984993	82985783	82984993	82985035	82991183	82991303
1292	"ENSG00000137500.9_2"	"CCDC90B"	chr11	-	82985681	82985806	82985681	82985783	82991183	82991303
1293	"ENSG00000168610.14_2"	"STAT3"	chr17	-	40468806	40468919	40468806	40468869	40469199	40469242
1294	"ENSG00000168610.14_2"	"STAT3"	chr17	-	40500406	40500557	40500406	40500535	40526076	40526224
1295	"ENSG00000109113.18_2"	"RAB34"	chr17	-	27042212	27042294	27042212	27042232	27042473	27042525
1296	"ENSG00000109113.18_2"	"RAB34"	chr17	-	27043010	27043079	27043010	27043076	27043920	27044012
1297	"ENSG00000109113.18_2"	"RAB34"	chr17	-	27044230	27044443	27044230	27044416	27045139	27045185
1298	"ENSG00000109113.18_2"	"RAB34"	chr17	-	27044230	27044638	27044230	27044416	27045139	27045185
1299	"ENSG00000109113.18_2"	"RAB34"	chr17	-	27044230	27044665	27044230	27044416	27045139	27045185
1300	"ENSG00000109113.18_2"	"RAB34"	chr17	-	27044230	27044638	27044230	27044443	27045139	27045185
1301	"ENSG00000109113.18_2"	"RAB34"	chr17	-	27044230	27044665	27044230	27044443	27045139	27045185
1302	"ENSG00000109113.18_2"	"RAB34"	chr17	-	27044230	27044665	27044230	27044638	27045139	27045185
1303	"ENSG00000103363.14_1"	"TCEB2"	chr16	-	2825451	2825626	2825451	2825557	2826993	2827128
1304	"ENSG00000183023.18_2"	"SLC8A1"	chr2	-	40655612	40657444	40655612	40657441	40679043	40679209
1305	"ENSG00000173818.16_2"	"ENDOV"	chr17	+	78395939	78396045	78396005	78396045	78389449	78389621
1306	"ENSG00000173818.16_2"	"ENDOV"	chr17	+	78399258	78399420	78399291	78399420	78398831	78398900
1307	"ENSG00000203875.10_1"	"SNHG5"	chr6	-	86370667	86371073	86370667	86370852	86373391	86373444
1308	"ENSG00000203875.10_1"	"SNHG5"	chr6	-	86387512	86387593	86387512	86387586	86387671	86387750
1309	"ENSG00000203875.10_1"	"SNHG5"	chr6	-	86387512	86387617	86387512	86387586	86387671	86387750
1310	"ENSG00000203875.10_1"	"SNHG5"	chr6	-	86387512	86387617	86387512	86387593	86387671	86387750
1311	"ENSG00000079308.16_2"	"TNS1"	chr2	-	218677937	218678030	218677937	218678027	218678407	218678539
1312	"ENSG00000142731.10_1"	"PLK4"	chr4	+	128804416	128804512	128804420	128804512	128802985	128803081
1313	"ENSG00000142731.10_1"	"PLK4"	chr4	+	128811020	128811391	128811254	128811391	128808550	128808651
1314	"ENSG00000187048.12_2"	"CYP4A11"	chr1	-	47399617	47399803	47399617	47399751	47400124	47400231
1315	"ENSG00000187048.12_2"	"CYP4A11"	chr1	-	47400671	47400826	47400671	47400730	47401194	47401319
1316	"ENSG00000173402.11_2"	"DAG1"	chr3	+	49524660	49524848	49524686	49524848	49514281	49514333
1317	"ENSG00000173402.11_2"	"DAG1"	chr3	+	49526058	49526178	49526130	49526178	49524686	49524848
1318	"ENSG00000173402.11_2"	"DAG1"	chr3	+	49530255	49530406	49530259	49530406	49526130	49526178
1319	"ENSG00000138964.16_2"	"PARVG"	chr22	+	44577621	44577797	44577743	44577797	44577215	44577250
1320	"ENSG00000138964.16_2"	"PARVG"	chr22	+	44582456	44583758	44583655	44583758	44581687	44581752
1321	"ENSG00000187583.10_1"	"PLEKHN1"	chr1	+	906456	906588	906492	906588	906258	906386
1322	"ENSG00000157881.13_2"	"PANK4"	chr1	-	2442116	2442221	2442116	2442187	2442776	2442826
1323	"ENSG00000132964.11_1"	"CDK8"	chr13	+	26975602	26975761	26975605	26975761	26975405	26975484
1324	"ENSG00000134940.13_1"	"ACRV1"	chr11	-	125547691	125547958	125547691	125547913	125548123	125548192
1325	"ENSG00000105053.10_2"	"VRK3"	chr19	-	50512492	50512642	50512492	50512546	50519280	50519420
1326	"ENSG00000250910.7_2"	"AC097467.2"	chr4	+	156267448	156267712	156267575	156267712	156263411	156263576
1327	"ENSG00000205423.11_1"	"CNEP1R1"	chr16	+	50068012	50068067	50068017	50068067	50067307	50067417
1328	"ENSG00000215021.8_1"	"PHB2"	chr12	-	7076333	7076498	7076333	7076401	7077054	7077184
1329	"ENSG00000215021.8_1"	"PHB2"	chr12	-	7077573	7077758	7077573	7077750	7078660	7078740
1330	"ENSG00000215021.8_1"	"PHB2"	chr12	-	7077573	7077871	7077573	7077750	7078660	7078740
1331	"ENSG00000215021.8_1"	"PHB2"	chr12	-	7077573	7077871	7077573	7077758	7078660	7078740
1332	"ENSG00000215021.8_1"	"PHB2"	chr12	-	7077573	7077758	7077573	7077750	7079358	7079443
1333	"ENSG00000215021.8_1"	"PHB2"	chr12	-	7077573	7077871	7077573	7077750	7079358	7079443
1334	"ENSG00000215021.8_1"	"PHB2"	chr12	-	7077573	7077871	7077573	7077758	7079358	7079443
1335	"ENSG00000215021.8_1"	"PHB2"	chr12	-	7079118	7079231	7079118	7079226	7079358	7079443
1336	"ENSG00000217555.12_2"	"CKLF"	chr16	+	66596974	66597120	66597024	66597120	66592092	66592251
1337	"ENSG00000163214.20_2"	"DHX57"	chr2	-	39082198	39082417	39082198	39082394	39083481	39083603
1338	"ENSG00000163214.20_2"	"DHX57"	chr2	-	39082198	39082417	39082198	39082394	39085802	39085978
1339	"ENSG00000100731.15_2"	"PCNX1"	chr14	+	71479701	71479919	71479716	71479919	71478208	71478266
1340	"ENSG00000167257.10_2"	"RNF214"	chr11	+	117109316	117110576	117110516	117110576	117104982	117105095
1341	"ENSG00000100726.14_1"	"TELO2"	chr16	+	1556225	1556330	1556238	1556330	1555410	1555602
1342	"ENSG00000188785.11_2"	"ZNF548"	chr19	+	57905410	57905591	57905555	57905591	57901242	57901482
1343	"ENSG00000112031.15_1"	"MTRF1L"	chr6	-	153312319	153312551	153312319	153312456	153313991	153314109
1344	"ENSG00000112031.15_1"	"MTRF1L"	chr6	-	153316270	153316454	153316270	153316429	153319684	153319764
1345	"ENSG00000107104.18_2"	"KANK1"	chr9	+	732377	734835	734747	734835	731157	731266
1346	"ENSG00000147421.17_2"	"HMBOX1"	chr8	+	28906470	28906565	28906473	28906565	28902877	28902960
1347	"ENSG00000147421.17_2"	"HMBOX1"	chr8	+	28906470	28906565	28906473	28906565	28904874	28904970
1348	"ENSG00000268658.5_2"	"LINC00664"	chr19	+	21674010	21674113	21674015	21674113	21673790	21673904
1349	"ENSG00000197475.11_2"	"ADAM3A"	chr8	-	39335214	39335462	39335214	39335365	39347781	39347876
1350	"ENSG00000119953.12_1"	"SMNDC1"	chr10	-	112057324	112057503	112057324	112057486	112058405	112058548
1351	"ENSG00000171298.12_1"	"GAA"	chr17	+	78086643	78086826	78086674	78086826	78086376	78086510
1352	"ENSG00000140157.14_1"	"NIPA2"	chr15	-	23021197	23021429	23021197	23021359	23027800	23027922
1353	"ENSG00000163584.17_1"	"RPL22L1"	chr3	-	170585801	170585990	170585801	170585923	170586086	170586176
1354	"ENSG00000163584.17_1"	"RPL22L1"	chr3	-	170586086	170586179	170586086	170586176	170587947	170587984
1355	"ENSG00000080503.21_2"	"SMARCA2"	chr9	+	2160975	2161035	2161000	2161035	2159813	2159909
1356	"ENSG00000080503.21_2"	"SMARCA2"	chr9	+	2182140	2182242	2182145	2182242	2181570	2181676
1357	"ENSG00000168036.16_2"	"CTNNB1"	chr3	+	41281150	41281934	41281309	41281934	41280624	41280845
1358	"ENSG00000124334.17_2_PAR_Y"	"IL9R"	chrY	+	59336347	59336526	59336354	59336526	59336119	59336231
1359	"ENSG00000118363.11_2"	"SPCS2"	chr11	+	74680655	74680744	74680684	74680744	74676078	74676162
1360	"ENSG00000122133.16_2"	"PAEP"	chr9	+	138457183	138457360	138457255	138457360	138454665	138454739
1361	"ENSG00000122133.16_2"	"PAEP"	chr9	+	138457255	138457360	138457259	138457360	138456089	138456200
1362	"ENSG00000122133.16_2"	"PAEP"	chr9	+	138458378	138458622	138458398	138458622	138457630	138457676
1363	"ENSG00000084774.13_1"	"CAD"	chr2	+	27459595	27459698	27459616	27459698	27459151	27459391
1364	"ENSG00000093134.14_2"	"VNN3"	chr6	-	133047860	133048151	133047860	133047977	133049879	133050118
1365	"ENSG00000093134.14_2"	"VNN3"	chr6	-	133049879	133050118	133049879	133050072	133055391	133055522
1366	"ENSG00000093134.14_2"	"VNN3"	chr6	-	133055391	133055525	133055391	133055522	133055618	133055904
1367	"ENSG00000187531.13_2"	"SIRT7"	chr17	-	79872169	79872578	79872169	79872406	79873315	79873388
1368	"ENSG00000103381.11_1"	"CPPED1"	chr16	-	12757343	12758972	12757343	12758877	12875041	12875260
1369	"ENSG00000156787.16_2"	"TBC1D31"	chr8	+	124121713	124121860	124121767	124121860	124121556	124121636
1370	"ENSG00000156787.16_2"	"TBC1D31"	chr8	+	124141305	124141458	124141309	124141458	124138747	124138927
1371	"ENSG00000156787.16_2"	"TBC1D31"	chr8	+	124141305	124141458	124141309	124141458	124140520	124140753
1372	"ENSG00000082898.16_1"	"XPO1"	chr2	-	61711071	61713097	61711071	61711240	61715299	61715406
1373	"ENSG00000139974.15_2"	"SLC38A6"	chr14	+	61545527	61545645	61545547	61545645	61497162	61497241
1374	"ENSG00000139974.15_2"	"SLC38A6"	chr14	+	61545527	61545645	61545547	61545645	61512784	61512885
1375	"ENSG00000139974.15_2"	"SLC38A6"	chr14	+	61545527	61545645	61545547	61545645	61518758	61518853
1376	"ENSG00000139974.15_2"	"SLC38A6"	chr14	+	61545527	61545645	61545547	61545645	61519066	61519703
1377	"ENSG00000228340.5_1"	"MIR646HG"	chr20	+	58676146	58676427	58676149	58676427	58675225	58675274
1378	"ENSG00000100038.19_2"	"TOP3B"	chr22	-	22317118	22317392	22317118	22317265	22318294	22318400
1379	"ENSG00000105298.13_2"	"CACTIN"	chr19	-	3610642	3610969	3610642	3610964	3611901	3612411
1380	"ENSG00000105298.13_2"	"CACTIN"	chr19	-	3614383	3614587	3614383	3614492	3618872	3618987
1381	"ENSG00000131944.9_1"	"FAAP24"	chr19	+	33464331	33464468	33464389	33464468	33464089	33464208
1382	"ENSG00000162521.18_2"	"RBBP4"	chr1	+	33133825	33133999	33133920	33133999	33117514	33117662
1383	"ENSG00000104859.14_2"	"CLASRP"	chr19	+	45573201	45573362	45573279	45573362	45572459	45572506
1384	"ENSG00000184908.17_1"	"CLCNKB"	chr1	+	16382169	16382253	16382172	16382253	16381929	16382018
1385	"ENSG00000000971.15_1"	"CFH"	chr1	+	196709748	196711181	196711004	196711181	196706604	196706790
1386	"ENSG00000244026.6_1"	"FAM86DP"	chr3	-	75475600	75475772	75475600	75475750	75476925	75477059
1387	"ENSG00000244026.6_1"	"FAM86DP"	chr3	-	75475600	75475772	75475600	75475750	75478286	75478388
1388	"ENSG00000244026.6_1"	"FAM86DP"	chr3	-	75475600	75475772	75475600	75475750	75479982	75480065
1389	"ENSG00000244026.6_1"	"FAM86DP"	chr3	-	75475600	75475772	75475600	75475750	75481958	75482021
1390	"ENSG00000162739.13_2"	"SLAMF6"	chr1	-	160458877	160458960	160458877	160458957	160459987	160460026
1391	"ENSG00000079102.16_2"	"RUNX1T1"	chr8	-	93029453	93029659	93029453	93029591	93074773	93074937
1392	"ENSG00000079102.16_2"	"RUNX1T1"	chr8	-	93029453	93029659	93029453	93029591	93088192	93088365
1393	"ENSG00000079102.16_2"	"RUNX1T1"	chr8	-	93074773	93074855	93074773	93074850	93088192	93088365
1394	"ENSG00000079102.16_2"	"RUNX1T1"	chr8	-	93074773	93074937	93074773	93074850	93088192	93088365
1395	"ENSG00000079102.16_2"	"RUNX1T1"	chr8	-	93074773	93074937	93074773	93074855	93088192	93088365
1396	"ENSG00000129103.17_2"	"SUMF2"	chr7	+	56141806	56141911	56141866	56141911	56140689	56140804
