ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1011	"ENSG00000228624.7_1"	"RP3-399L15.3"	chr6	+	114437281	114437344	114499816	114499884	114410100	114410183	114500188	114500321
1013	"ENSG00000277149.4_1"	"TYW1B"	chr7	-	72277658	72277949	72281056	72281251	72267414	72267537	72285958	72286060
1016	"ENSG00000178385.14_2"	"PLEKHM3"	chr2	-	208811090	208811236	208841374	208842310	208795649	208795843	208865753	208866681
1020	"ENSG00000266302.6_2"	"RP11-219A15.1"	chr17	+	16610782	16610856	16612109	16612949	16608464	16608713	16614992	16615129
1038	"ENSG00000135486.17_2"	"HNRNPA1"	chr12	+	54675169	54675286	54675578	54675725	54673976	54674606	54675873	54676084
1048	"ENSG00000131778.17_2"	"CHD1L"	chr1	+	146731490	146731572	146736080	146736243	146728184	146728216	146737590	146737746
1051	"ENSG00000132466.17_2"	"ANKRD17"	chr4	-	73943071	73943250	73944358	73944607	73942656	73942821	73950965	73951163
1052	"ENSG00000132466.17_2"	"ANKRD17"	chr4	-	73944358	73944607	73950965	73951163	73943071	73943250	73956383	73958017
1053	"ENSG00000147862.10"	"NFIB"	chr9	-	14102420	14102509	14116179	14116345	14087598	14088325	14120438	14120623
1057	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25433008	25433052	25434369	25434501	25432495	25432626	25434887	25434931
1058	"ENSG00000157654.17_2"	"PALM2-AKAP2"	chr9	+	112694206	112694308	112704965	112705661	112687340	112687362	112778233	112778319
1059	"ENSG00000157654.17_2"	"PALM2-AKAP2"	chr9	+	112898406	112900819	112918598	112918777	112778233	112778319	112930678	112932189
1063	"ENSG00000013306.15_2"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399920	42397996	42398926	42400651	42400711
1064	"ENSG00000013306.15_2"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399896	42398801	42398926	42400651	42400711
1069	"ENSG00000181513.14_1"	"ACBD4"	chr17	+	43213205	43213320	43213474	43213599	43212707	43212959	43213866	43213987
1070	"ENSG00000181513.14_1"	"ACBD4"	chr17	+	43213208	43213320	43213474	43213599	43212707	43212959	43213866	43213987
1071	"ENSG00000181513.14_1"	"ACBD4"	chr17	+	43213474	43213599	43213866	43213987	43213013	43213320	43214058	43214143
1082	"ENSG00000075785.12_1"	"RAB7A"	chr3	+	128516785	128516912	128525214	128525292	128514202	128514263	128526385	128526514
1083	"ENSG00000075785.12_1"	"RAB7A"	chr3	+	128516785	128516912	128525214	128525433	128514202	128514263	128526385	128526514
1087	"ENSG00000171811.12_2"	"CFAP46"	chr10	-	134726549	134726762	134730052	134730186	134723422	134723572	134731896	134732024
1095	"ENSG00000276087.1_2"	"RP11-507M3.1"	chr2	+	24362239	24362320	24369799	24369956	24357988	24358057	24387067	24387178
1096	"ENSG00000148948.7_2"	"LRRC4C"	chr11	-	40162350	40162403	40263068	40263148	40135842	40137884	40341177	40341271
1126	"ENSG00000174306.21_2"	"ZHX3"	chr20	-	39842373	39842539	39896102	39896252	39830696	39833706	39897629	39897723
1128	"ENSG00000174306.21_2"	"ZHX3"	chr20	-	39883227	39883275	39896102	39896252	39830696	39833706	39897629	39897723
1131	"ENSG00000086300.15_1"	"SNX10"	chr7	+	26386039	26386086	26400594	26400681	26331540	26331706	26404154	26404255
1134	"ENSG00000197386.10_1"	"HTT"	chr4	+	3101000	3101121	3105550	3105610	3088665	3088749	3107083	3107163
1143	"ENSG00000106771.12_1"	"TMEM245"	chr9	-	111843118	111843223	111848276	111848300	111835635	111835718	111849452	111849622
1145	"ENSG00000159593.14_2"	"NAE1"	chr16	-	66857431	66857503	66858757	66858788	66857129	66857209	66860425	66860486
1154	"ENSG00000131374.14_2"	"TBC1D5"	chr3	-	17299997	17300083	17333386	17333493	17279654	17279911	17349483	17349626
1173	"ENSG00000064726.9_2"	"BTBD1"	chr15	-	83689426	83689514	83697367	83697480	83687491	83687605	83698887	83699080
1188	"ENSG00000143337.18_2"	"TOR1AIP1"	chr1	+	179858447	179858504	179869260	179869302	179853826	179853904	179870436	179870523
1191	"ENSG00000130695.13_1"	"CEP85"	chr1	+	26566252	26566329	26570656	26570809	26560690	26560801	26581661	26582356
1210	"ENSG00000119760.15_1"	"SUPT7L"	chr2	-	27880211	27880536	27883850	27884255	27878231	27878469	27885045	27885148
1211	"ENSG00000119760.15_1"	"SUPT7L"	chr2	-	27880211	27880536	27883850	27884468	27878231	27878469	27885045	27885148
1213	"ENSG00000124208.16_2"	"TMEM189-UBE2V1"	chr20	-	48700665	48700791	48713208	48713357	48697660	48699451	48744511	48744724
1217	"ENSG00000264538.6_1"	"SUZ12P1"	chr17	+	29070318	29070387	29086508	29086557	29062050	29062115	29093520	29093606
1220	"ENSG00000135870.11_2"	"RC3H1"	chr1	-	173939642	173939755	173941646	173941765	173933976	173934258	173947625	173947758
1221	"ENSG00000011143.16_2"	"MKS1"	chr17	-	56291619	56291748	56294026	56294097	56291125	56291230	56295980	56296090
1222	"ENSG00000186716.19_2"	"BCR"	chr22	+	23634727	23634825	23637210	23637342	23632525	23632600	23651610	23651670
1223	"ENSG00000124788.17_2"	"ATXN1"	chr6	-	16586010	16586138	16753463	16753578	16522857	16522919	16761528	16761691
1224	"ENSG00000124788.17_2"	"ATXN1"	chr6	-	16658006	16658132	16753463	16753578	16586010	16586138	16761528	16761691
1227	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97810376	97810449	97812222	97812253	97810254	97810283	97815031	97815098
1228	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97852934	97852963	97854823	97854852	97851174	97851247	97854954	97855027
1229	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97853065	97853138	97854954	97855027	97852934	97852963	97856714	97856743
1230	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97853065	97853138	97879278	97879351	97852934	97852963	97881037	97881066
1231	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97854823	97854852	97856714	97856743	97853065	97853138	97856845	97856918
1232	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97854954	97855027	97856845	97856918	97854823	97854852	97858594	97858623
1233	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97856845	97856918	97860581	97860654	97856714	97856743	97862329	97862358
1234	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97858594	97858623	97860462	97860491	97856845	97856918	97860581	97860654
1235	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97868057	97868130	97871799	97871872	97867938	97867967	97873547	97873576
1236	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97875417	97875446	97875536	97875609	97873547	97873576	97877282	97877311
1237	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97877282	97877311	97879155	97879184	97869927	97870000	97879278	97879351
1238	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97877405	97877478	97879278	97879351	97877282	97877311	97881037	97881066
1242	"ENSG00000166510.13_1"	"CCDC68"	chr18	-	52604063	52604189	52605187	52605328	52602050	52602179	52608227	52608314
1244	"ENSG00000168481.8_1"	"LGI3"	chr8	-	22011480	22011552	22011654	22011726	22009343	22009513	22012072	22012144
1246	"ENSG00000168481.8_1"	"LGI3"	chr8	-	22012072	22012144	22012904	22013022	22011654	22011726	22013849	22014190
1247	"ENSG00000168481.8_1"	"LGI3"	chr8	-	22012072	22012144	22012904	22012976	22011654	22011726	22013849	22014345
1248	"ENSG00000110721.11_1"	"CHKA"	chr11	-	67842183	67842297	67848870	67848924	67838190	67838324	67864485	67864597
1250	"ENSG00000135919.12_2"	"SERPINE2"	chr2	-	224849468	224849667	224856519	224856717	224842260	224842344	224862831	224863059
1251	"ENSG00000114999.7_1"	"TTL"	chr2	+	113260488	113260758	113277858	113278002	113258782	113258918	113286257	113299316
1257	"ENSG00000069509.5_1"	"FUNDC1"	chrX	-	44386482	44386611	44397712	44397788	44382884	44383521	44401190	44401347
1258	"ENSG00000151422.12_2"	"FER"	chr5	+	108133824	108134090	108168470	108168644	108103793	108103939	108171408	108171508
1259	"ENSG00000151422.12_2"	"FER"	chr5	+	108133824	108134090	108171408	108171508	108103793	108103939	108203467	108203651
1272	"ENSG00000109920.12_2"	"FNBP4"	chr11	-	47741480	47741638	47744527	47744868	47738068	47739064	47745579	47745724
1281	"ENSG00000108219.14_1"	"TSPAN14"	chr10	+	82248972	82249070	82264483	82264534	82213921	82214127	82266983	82267130
1283	"ENSG00000144445.16_1"	"KANSL1L"	chr2	-	210894526	210894642	210896144	210896270	210893568	210893693	210905143	210905251
1285	"ENSG00000101294.16_2"	"HM13"	chr20	+	30154012	30154098	30155880	30156083	30149436	30149539	30156922	30157370
1292	"ENSG00000167578.17_2"	"RAB4B"	chr19	+	41289682	41289745	41289825	41289980	41286289	41286404	41292569	41292665
1294	"ENSG00000215301.9_2"	"DDX3X"	chrX	+	41202468	41202604	41202989	41203075	41201989	41202089	41203282	41203381
1299	"ENSG00000134775.15_1"	"FHOD3"	chr18	+	33935501	33935608	33952642	33952707	33877676	33877963	34081894	34081962
1301	"ENSG00000175497.16_2"	"DPP10"	chr2	+	116066814	116066929	116101392	116101488	115919178	115919605	116257085	116257180
1302	"ENSG00000175497.16_2"	"DPP10"	chr2	+	116101392	116101488	116257085	116257180	115919810	115919849	116283473	116283548
1303	"ENSG00000175497.16_2"	"DPP10"	chr2	+	116101392	116101488	116257085	116257180	116066814	116066929	116283473	116283548
1309	"ENSG00000164048.13_1"	"ZNF589"	chr3	+	48302302	48302429	48309404	48312459	48289114	48289167	48327735	48329117
1316	"ENSG00000175104.14_1"	"TRAF6"	chr11	-	36518657	36518816	36520039	36520190	36516525	36516597	36522769	36523087
1329	"ENSG00000132676.15_2"	"DAP3"	chr1	+	155691307	155691409	155695172	155695202	155679563	155679615	155695782	155695810
1330	"ENSG00000132676.15_2"	"DAP3"	chr1	+	155697398	155697529	155698832	155698913	155695717	155695810	155698998	155699157
1332	"ENSG00000042445.13_2"	"RETSAT"	chr2	-	85570761	85570921	85571121	85571288	85569210	85570504	85571361	85571471
1334	"ENSG00000120992.17_1"	"LYPLA1"	chr8	-	54965214	54965316	54967619	54967693	54963571	54963706	55013467	55013499
1340	"ENSG00000162374.16_2"	"ELAVL4"	chr1	+	50642760	50642864	50659436	50659590	50610628	50610869	50661232	50661458
1342	"ENSG00000119862.12_2"	"LGALSL"	chr2	+	64682722	64682811	64683421	64683599	64682477	64682549	64685418	64688515
1345	"ENSG00000139697.7"	"SBNO1"	chr12	-	123832575	123832680	123834856	123834988	123829804	123830114	123849247	123849390
1346	"ENSG00000139697.7"	"SBNO1"	chr12	-	123832575	123832680	123834856	123834988	123829804	123830117	123849247	123849375
1350	"ENSG00000102595.18_2"	"UGGT2"	chr13	-	96536744	96536934	96539526	96539647	96529951	96530110	96540145	96540225
1351	"ENSG00000100239.15_2"	"PPP6R2"	chr22	+	50827414	50827540	50830295	50830444	50810500	50810579	50832321	50832564
1355	"ENSG00000162669.15_1"	"HFM1"	chr1	-	91781947	91782033	91784634	91784766	91781657	91781741	91784849	91784947
1358	"ENSG00000257379.1_2"	"RP11-793H13.8"	chr12	+	53858543	53858636	53859715	53859757	53856276	53856351	53861004	53861312
1400	"ENSG00000130244.12_2"	"FAM98C"	chr19	+	38896158	38896275	38897549	38897717	38895983	38896061	38899390	38899724
1401	"ENSG00000173889.15_1"	"PHC3"	chr3	-	169854206	169854453	169863210	169863309	169846471	169847340	169866873	169867032
1402	"ENSG00000173889.15_1"	"PHC3"	chr3	-	169863210	169863309	169866873	169867032	169854206	169854453	169889160	169889238
1409	"ENSG00000169062.14_1"	"UPF3A"	chr13	+	115048311	115048418	115051776	115051875	115047495	115047602	115051993	115052104
1416	"ENSG00000151090.17_2"	"THRB"	chr3	-	24270428	24270492	24378790	24378862	24231564	24231825	24536142	24536302
1421	"ENSG00000132334.16_2"	"PTPRE"	chr10	+	129854386	129854477	129859202	129859279	129847793	129847930	129859942	129859979
1426	"ENSG00000128872.9_2"	"TMOD2"	chr15	+	52065908	52066031	52069128	52069215	52060458	52060615	52073240	52073371
1427	"ENSG00000128872.9_2"	"TMOD2"	chr15	+	52069128	52069215	52073240	52073371	52060458	52060615	52090393	52090537
1428	"ENSG00000128872.9_2"	"TMOD2"	chr15	+	52069128	52069215	52073240	52073371	52065908	52066031	52090393	52090537
1431	"ENSG00000165238.16_2"	"WNK2"	chr9	+	96061351	96061543	96069058	96069103	96060134	96060349	96070609	96070866
1432	"ENSG00000165238.16_2"	"WNK2"	chr9	+	96062332	96062431	96069058	96069103	96061351	96061543	96070609	96070866
1437	"ENSG00000143748.17_2"	"NVL"	chr1	-	224481968	224482113	224484202	224484320	224477185	224477435	224488263	224488365
1439	"ENSG00000140470.13_2"	"ADAMTS17"	chr15	-	100594101	100594259	100603883	100603964	100591772	100591936	100636560	100636681
1442	"ENSG00000177879.14_1"	"AP3S1"	chr5	+	115202366	115202458	115230783	115230855	115177177	115177803	115238581	115238689
1443	"ENSG00000154114.12_2"	"TBCEL"	chr11	+	120924338	120924441	120925760	120926017	120918236	120918376	120929053	120929180
1445	"ENSG00000204623.9_2"	"ZNRD1ASP"	chr6	-	29989443	29989538	30002684	30002887	29968787	29970509	30025891	30025967
1446	"ENSG00000204623.9_2"	"ZNRD1ASP"	chr6	-	30002684	30002887	30003692	30003760	29989443	29989538	30025891	30025967
1463	"ENSG00000182923.16_2"	"CEP63"	chr3	+	134250686	134250782	134255996	134256110	134225950	134226128	134264427	134264661
1479	"ENSG00000122490.18_1"	"PQLC1"	chr18	-	77679183	77679400	77690227	77690311	77663577	77664183	77693968	77694022
1486	"ENSG00000110367.11_1"	"DDX6"	chr11	-	118635916	118636063	118638930	118639060	118633920	118634015	118650340	118650445
1491	"ENSG00000136878.12_2"	"USP20"	chr9	+	132625464	132625578	132627581	132627660	132623821	132623891	132630283	132630728
1492	"ENSG00000185158.12_2"	"LRRC37B"	chr17	+	30362583	30362658	30372718	30372837	30361928	30362000	30374779	30374920
1494	"ENSG00000198780.11_1"	"FAM169A"	chr5	-	74109664	74109844	74130250	74130422	74100980	74101109	74135898	74135998
1502	"ENSG00000112053.13_2"	"SLC26A8"	chr6	-	35930302	35930398	35936653	35936731	35927703	35928876	35943151	35943265
1503	"ENSG00000071054.16_2"	"MAP4K4"	chr2	+	102452361	102452440	102456280	102456456	102450870	102450925	102459070	102459143
1505	"ENSG00000100379.17_2"	"KCTD17"	chr22	+	37456862	37456962	37457143	37457215	37455352	37455478	37457578	37457669
1520	"ENSG00000186166.8_1"	"CCDC84"	chr11	+	118882648	118882713	118883941	118883972	118881930	118881993	118885703	118885793
1521	"ENSG00000186166.8_1"	"CCDC84"	chr11	+	118882858	118882964	118883941	118883972	118882648	118882713	118885703	118885793
1528	"ENSG00000112983.17_2"	"BRD8"	chr5	-	137497742	137497835	137498818	137499033	137497484	137497553	137499275	137499332
1531	"ENSG00000175764.14_2"	"TTLL11"	chr9	-	124751473	124752049	124801550	124801647	124632775	124633027	124854965	124855563
1532	"ENSG00000175764.14_2"	"TTLL11"	chr9	-	124751473	124752049	124801550	124801647	124737162	124737258	124854965	124855563
1546	"ENSG00000184672.11_2"	"RALYL"	chr8	+	85785518	85785632	85799838	85800011	85774530	85774688	85833128	85834079
1551	"ENSG00000163728.10_1"	"TTC14"	chr3	+	180322265	180322395	180322639	180322795	180322012	180322097	180323553	180323625
1552	"ENSG00000163728.10_1"	"TTC14"	chr3	+	180322639	180322795	180323553	180323625	180322265	180322395	180324040	180324160
1556	"ENSG00000107295.9_1"	"SH3GL2"	chr9	+	17747063	17747132	17761434	17761507	17579120	17579285	17786378	17786522
1558	"ENSG00000163629.12_2"	"PTPN13"	chr4	+	87614739	87614827	87622393	87622954	87610157	87610343	87637682	87637778
1563	"ENSG00000074657.13_2"	"ZNF532"	chr18	+	56601664	56601846	56606676	56606853	56585502	56587865	56615298	56615461
1564	"ENSG00000074657.13_2"	"ZNF532"	chr18	+	56601664	56601846	56620749	56621031	56585502	56587865	56646286	56646399
1565	"ENSG00000074657.13_2"	"ZNF532"	chr18	+	56606676	56606853	56615298	56615461	56601664	56601846	56620749	56621031
1569	"ENSG00000054523.17_2"	"KIF1B"	chr1	+	10342379	10342591	10351139	10351219	10338043	10338186	10352104	10352180
1570	"ENSG00000054523.17_2"	"KIF1B"	chr1	+	10342457	10342591	10351139	10351219	10338043	10338186	10352104	10352180
1576	"ENSG00000073921.17_2"	"PICALM"	chr11	-	85687665	85687725	85689112	85689136	85685750	85685855	85692171	85692271
1577	"ENSG00000073921.17_2"	"PICALM"	chr11	-	85733409	85733512	85737333	85737409	85725912	85726006	85742510	85742653
1584	"ENSG00000144036.15_1"	"EXOC6B"	chr2	-	72786581	72786650	72802620	72802797	72742171	72742255	72945231	72945436
1585	"ENSG00000144036.15_1"	"EXOC6B"	chr2	-	72802620	72802797	72945231	72945436	72786581	72786650	72958135	72958181
1586	"ENSG00000144036.15_1"	"EXOC6B"	chr2	-	72958283	72958374	72960199	72960247	72958135	72958181	72968432	72968598
1611	"ENSG00000164902.13_1"	"PHAX"	chr5	+	125944055	125944176	125952941	125953025	125939261	125939875	125960266	125962944
1617	"ENSG00000117020.16_2"	"AKT3"	chr1	-	243858892	243859018	244006426	244006584	243828073	243828185	244013341	244013430
1621	"ENSG00000169169.14_2"	"CPT1C"	chr19	+	50213979	50214114	50215065	50215218	50213576	50213741	50215992	50216106
1624	"ENSG00000185842.14_1"	"DNAH14"	chr1	+	225341451	225341528	225347015	225347187	225340398	225340585	225355640	225355730
1631	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97146747	97146876	97154367	97154430	97143994	97144042	97156976	97157040
1635	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102933426	102933528	102939608	102939657	102931424	102931979	102940098	102940188
1636	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102933426	102933548	102939608	102939657	102931753	102931979	102940098	102940188
1637	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102933426	102933579	102939608	102939657	102931422	102931979	102940098	102940188
1645	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50365300	50365362	50365441	50365538	50365028	50365138	50365627	50365720
1647	"ENSG00000152784.15_1"	"PRDM8"	chr4	+	81112625	81112723	81115266	81115393	81105032	81105209	81117505	81117752
1651	"ENSG00000133805.15_2"	"AMPD3"	chr11	+	10506366	10506586	10508781	10508911	10503609	10503772	10514895	10515090
1652	"ENSG00000133805.15_2"	"AMPD3"	chr11	+	10506452	10506586	10508781	10508911	10503609	10503772	10514895	10515090
1658	"ENSG00000154655.15_2"	"L3MBTL4"	chr18	-	6171826	6171941	6213147	6213258	6138192	6138295	6215748	6215834
1662	"ENSG00000203827.7"	"NBPF16"	chr1	+	148752600	148752652	148754130	148754182	148751708	148751881	148754834	148755007
1663	"ENSG00000070214.15_1"	"SLC44A1"	chr9	+	108072004	108072147	108097843	108097980	108061500	108061590	108110638	108110732
1664	"ENSG00000070214.15_1"	"SLC44A1"	chr9	+	108097843	108097980	108110638	108110732	108072004	108072147	108118492	108118662
1665	"ENSG00000070214.15_1"	"SLC44A1"	chr9	+	108110638	108110732	108118492	108118662	108097843	108097980	108120624	108120714
1675	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101298848	101298978	101302378	101302412	101297757	101297871	101302503	101302637
1676	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101302072	101302216	101302378	101302412	101297757	101297871	101302503	101302637
1677	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101302075	101302216	101302378	101302412	101297757	101297871	101302503	101302637
1680	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103871412	103871604	103894723	103894777	103851728	103852417	103915255	103915304
1684	"ENSG00000007202.14_2"	"KIAA0100"	chr17	-	26970181	26970329	26970627	26970677	26969886	26970005	26971075	26971205
1687	"ENSG00000134419.15_2"	"RPS15A"	chr16	-	18796059	18796145	18799384	18799464	18792616	18794424	18800302	18800440
1688	"ENSG00000134419.15_2"	"RPS15A"	chr16	-	18796059	18796145	18799384	18799427	18794289	18794424	18800302	18800440
1689	"ENSG00000134419.15_2"	"RPS15A"	chr16	-	18796059	18796145	18799384	18799481	18794289	18794424	18800302	18800440
1692	"ENSG00000009335.17_2"	"UBE3C"	chr7	+	156956503	156956557	156961741	156961816	156931606	156932032	156962997	156963144
1698	"ENSG00000071205.11_1"	"ARHGAP10"	chr4	+	148800382	148800489	148802988	148803083	148796171	148796301	148827788	148827870
1709	"ENSG00000115484.14_1"	"CCT4"	chr2	-	62107420	62107529	62110593	62110683	62106003	62106146	62112154	62112207
1710	"ENSG00000116221.15_1"	"MRPL37"	chr1	+	54675618	54675804	54678173	54678331	54665839	54666262	54681813	54682017
1711	"ENSG00000116221.15_1"	"MRPL37"	chr1	+	54675620	54675804	54678173	54678331	54665839	54666262	54681813	54682017
1715	"ENSG00000188739.14_2"	"RBM34"	chr1	-	235311718	235311762	235316020	235316080	235301405	235301489	235318195	235318427
1716	"ENSG00000154874.14_2"	"CCDC144B"	chr17	-	18446986	18447029	18454819	18455029	18441113	18445501	18456466	18456687
1717	"ENSG00000154874.14_2"	"CCDC144B"	chr17	-	18485971	18486100	18490979	18491193	18482970	18483924	18498034	18498059
1719	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29611515	29611619	29621121	29621205	29610914	29611028	29622478	29622540
1722	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142586762	142586873	142587008	142587038	142526795	142526946	142593561	142593653
1733	"ENSG00000169375.15_2"	"SIN3A"	chr15	-	75738569	75738736	75740393	75740514	75722527	75722749	75748128	75748156
1757	"ENSG00000148408.12_2"	"CACNA1B"	chr9	+	140990935	140991063	140997162	140997259	140972565	140972710	141000150	141000259
1782	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15626754	15626849	15628031	15628109	15624383	15624496	15631046	15631119
1784	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15628031	15628109	15637890	15637931	15624383	15624496	15642596	15642701
1791	"ENSG00000146021.14_1"	"KLHL3"	chr5	-	137033975	137034097	137045438	137045545	137027973	137028136	137056153	137056273
1792	"ENSG00000172915.18_2"	"NBEA"	chr13	+	35806628	35806756	35864525	35864587	35785189	35785316	35883664	35883729
1796	"ENSG00000143473.11_2"	"KCNH1"	chr1	-	211256121	211256240	211263903	211264032	211192124	211192598	211276837	211276944
1798	"ENSG00000122008.15_2"	"POLK"	chr5	+	74886168	74886265	74892046	74893003	74882850	74882883	74893571	74893614
1801	"ENSG00000248905.8_2"	"FMN1"	chr15	-	33300214	33300276	33445248	33447246	33260914	33261678	33472398	33472463
1806	"ENSG00000133083.14_1"	"DCLK1"	chr13	-	36445360	36445477	36521494	36521594	36428635	36428730	36686005	36686352
1810	"ENSG00000089022.13_1"	"MAPKAPK5"	chr12	+	112305375	112305473	112308074	112308164	112303959	112304035	112308888	112308984
1812	"ENSG00000095794.19_2"	"CREM"	chr10	+	35468061	35468204	35477127	35477316	35437295	35437419	35490378	35490414
1813	"ENSG00000095794.19_2"	"CREM"	chr10	+	35468061	35468204	35477127	35477316	35437295	35437419	35495822	35495979
1823	"ENSG00000183878.15_1"	"UTY"	chrY	-	15481135	15481229	15505738	15505773	15478146	15478273	15508797	15508852
1837	"ENSG00000151834.15_1"	"GABRA2"	chr4	-	46305476	46305629	46307584	46307728	46262788	46264145	46312189	46312272
1841	"ENSG00000110328.5_2"	"GALNT18"	chr11	-	11454167	11454334	11470290	11470483	11400627	11400811	11642905	11643552
1845	"ENSG00000162378.12_1"	"ZYG11B"	chr1	+	53222129	53222295	53236691	53237446	53192138	53192355	53245524	53245665
1846	"ENSG00000162378.12_1"	"ZYG11B"	chr1	+	53236691	53237446	53245524	53245665	53222129	53222295	53250548	53250725
1847	"ENSG00000122335.13_1"	"SERAC1"	chr6	-	158567813	158567945	158569896	158569986	158565330	158565452	158571484	158571621
1856	"ENSG00000111727.11_2"	"HCFC2"	chr12	+	104480624	104480792	104481763	104481816	104476490	104476679	104487163	104487341
1879	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179607607	179607697	179620992	179621049	179602867	179603020	179623717	179623771
1884	"ENSG00000123636.17_2"	"BAZ2B"	chr2	-	160255339	160255405	160257109	160257175	160253855	160253900	160261359	160261421
1888	"ENSG00000228315.11_2"	"GUSBP11"	chr22	-	24002051	24002187	24025911	24026054	23980673	23981129	24029017	24029182
1894	"ENSG00000144283.21_2"	"PKP4"	chr2	+	159389691	159389828	159433782	159433895	159313475	159313730	159459581	159459616
1897	"ENSG00000144283.21_2"	"PKP4"	chr2	+	159433782	159433895	159459581	159459616	159389949	159390046	159477501	159477534
1899	"ENSG00000186001.12_2"	"LRCH3"	chr3	+	197581262	197581316	197585704	197585776	197579198	197579491	197592293	197592342
1905	"ENSG00000149091.15_2"	"DGKZ"	chr11	+	46391043	46391100	46391490	46391559	46389551	46389629	46392862	46392934
1913	"ENSG00000089916.17_2"	"GPATCH2L"	chr14	+	76647106	76647192	76662220	76662315	76644330	76644385	76668033	76680686
1916	"ENSG00000078304.19_2"	"PPP2R5C"	chr14	+	102229241	102229307	102252354	102252520	102228221	102228257	102323022	102323222
1920	"ENSG00000234741.7_1"	"GAS5"	chr1	-	173833394	173833442	173833621	173833644	173833037	173833213	173833812	173833842
1921	"ENSG00000166352.15_2"	"C11orf74"	chr11	+	36654833	36654988	36657600	36657667	36631630	36631789	36669565	36669705
1929	"ENSG00000143198.12_1"	"MGST3"	chr1	+	165620250	165620324	165621214	165621272	165618991	165619201	165623515	165623588
1930	"ENSG00000143198.12_1"	"MGST3"	chr1	+	165621214	165621272	165623515	165623588	165620250	165620324	165624604	165624854
1932	"ENSG00000006837.11_2"	"CDKL3"	chr5	-	133642299	133642393	133643828	133644157	133640095	133640258	133647982	133648071
1936	"ENSG00000145982.11_2"	"FARS2"	chr6	+	5404774	5404934	5431273	5431405	5368782	5369415	5545412	5545573
1939	"ENSG00000076242.14_1"	"MLH1"	chr3	+	37055922	37056035	37058996	37059090	37053501	37053590	37061800	37061954
1940	"ENSG00000076242.14_1"	"MLH1"	chr3	+	37055922	37056035	37058996	37059090	37053572	37053590	37067127	37067498
1945	"ENSG00000136280.15_2"	"CCM2"	chr7	+	45104061	45104245	45109424	45109560	45077851	45078025	45112324	45112382
1946	"ENSG00000136280.15_2"	"CCM2"	chr7	+	45109424	45109560	45112324	45112382	45077851	45078025	45113058	45113170
1958	"ENSG00000123106.10_2"	"CCDC91"	chr12	+	28515370	28515448	28544236	28544344	28460577	28460682	28603093	28603186
1966	"ENSG00000008083.13_1"	"JARID2"	chr6	+	15374347	15374483	15410454	15410596	15246526	15246815	15452236	15452406
1969	"ENSG00000198815.8_2"	"FOXJ3"	chr1	-	42730785	42730860	42744018	42744343	42693553	42693637	42776720	42776781
1970	"ENSG00000198756.10_1"	"COLGALT2"	chr1	-	183923895	183923972	183933034	183933154	183920140	183920247	183938402	183938607
1973	"ENSG00000121904.17_2"	"CSMD2"	chr1	-	34401360	34401555	34498194	34498307	34383694	34383902	34554577	34554794
1974	"ENSG00000055813.5_2"	"CCDC85A"	chr2	+	56570013	56570090	56602950	56603070	56419611	56420575	56611400	56613308
1975	"ENSG00000055813.5_2"	"CCDC85A"	chr2	+	56599478	56599613	56602950	56603070	56570013	56570090	56611400	56613308
1978	"ENSG00000136928.6_2"	"GABBR2"	chr9	-	101156456	101156537	101168362	101168423	101151135	101151286	101216262	101216499
1982	"ENSG00000167549.18_2"	"CORO6"	chr17	-	27946077	27946207	27946668	27946791	27945807	27945989	27948241	27948439
